% Model,main_refined.mph
% Version,COMSOL 5.3.1.275
% Date,"Oct 10 2018, 14:52"
% Table,Accumulated Probe Table 2 - 
% period,Time,"Attenuation factor, Attenuation factor",Relative air entry rate,"Average crack Peclet number, Crack Peclet number","TCE in indoor air, TCE in indoor air",TCE emission rate
43200,1543.914941257227,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,1651.4660286302446,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,1866.5682033762798,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,2081.670378122315,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,2296.7725528683504,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,2511.874727614386,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,2726.9769023604213,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,2942.0790771064567,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,3079.0876448362733,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,3216.09621256609,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,3353.1047802959065,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,3490.113348025723,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,3627.1219157555397,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,3901.139051215173,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
