% Model,main_refined.mph
% Version,COMSOL 5.3.1.275
% Date,"Oct 6 2018, 21:48"
% Table,Accumulated Probe Table 2 -
period,Time,"Attenuation factor, Attenuation factor",Relative air entry rate,"Average crack Peclet number, Crack Peclet number","TCE in indoor air, TCE in indoor air",TCE emission rate
43200,11930.527825122144,9.00685022009124E-6,-0.010224965815930305,-3.8848181997523934,3.62976063869677E-6,1.5123847545834133E-7
43200,13186.259932481898,9.118209305426897E-6,-0.009721226979914602,-3.693430391391501,3.67463835008704E-6,1.5310935723774073E-7
43200,15697.724147201407,9.942814873635622E-6,-0.007717278843987558,-2.932061177063131,4.006954394075156E-6,1.6695619814202628E-7
43200,18209.188361920915,1.1798455355140416E-5,-0.004622996974573285,-1.7564364622365805,4.754777508121588E-6,1.979276916199233E-7
43200,19407.6866079419,1.324477049033751E-5,-0.0028767468445509642,-1.092975634244217,5.337642507606017E-6,2.2239999807357127E-7
43200,20150.339526870444,1.4452656772827478E-5,-0.0017373483696289367,-0.6600787413029133,5.8244206794494745E-6,2.428097460027282E-7
43200,20536.297217358304,1.5247818405830765E-5,-0.0011365001717563046,-0.431795727314998,6.144870817549799E-6,2.560362347315628E-7
43200,20922.254907846163,1.6220733343376385E-5,-5.285957358542507E-4,-0.2008318044211733,6.536955537380683E-6,2.724952717740599E-7
43200,21048.177573654702,1.6629157712430473E-5,-3.294348852138999E-4,-0.12516370819728362,6.7015505581094815E-6,2.7923126568608364E-7
43200,21174.10023946324,1.7117334954217234E-5,-1.299804281650615E-4,-0.049384060742827605,6.898285986549546E-6,2.8746208464735636E-7
43200,21260.975494130806,1.7584754237733246E-5,7.762482404097513E-6,0.0029492355731609013,7.086655957806499E-6,2.9546286992709286E-7
43200,21347.85074879837,1.8404716935157588E-5,1.4558895525093325E-4,0.05531428008889671,7.417100924868508E-6,3.09045870351977E-7
43200,21424.121441870288,1.95367100101363E-5,2.6664594657682667E-4,0.10130801851073103,7.87329413408493E-6,3.282133883723653E-7
43200,21500.392134942205,2.1236600427929924E-5,3.8773826836306446E-4,0.14731518019654719,8.55834997245576E-6,3.576040848290697E-7
43200,21576.662828014123,2.4013302456538034E-5,5.088479396269629E-4,0.1933289335490547,9.677360889984828E-6,4.0322337852114073E-7
43200,21645.306451778848,2.7541659979498653E-5,6.178519728520788E-4,0.23474333627102487,1.1099288971737958E-5,4.624630511012174E-7
43200,21713.950075543573,3.221193156235719E-5,7.268494280201057E-4,0.2761552397615725,1.2981408419629949E-5,5.404156894173396E-7
43200,21782.593699308298,3.79616980940608E-5,8.358282518560353E-4,0.31756006456458946,1.5298564331906504E-5,6.359917316443757E-7
43200,21851.237323073023,4.4525983398711446E-5,9.44778061168748E-4,0.35895386574661015,1.7943971309680714E-5,7.452012778679099E-7
43200,21919.880946837748,5.171676789150676E-5,0.0010536882196348725,0.4003326022004724,2.0841857460277226E-5,8.688762629274932E-7
43200,21988.524570602473,5.956194763276244E-5,0.001162547768566797,0.44169211034168443,2.4003464896003266E-5,9.927137213825516E-7
43200,22050.303831990725,6.666718113148174E-5,0.001260468495052647,0.4788955814567179,2.6866873995987145E-5,1.1194530888462203E-6
43200,22102.68885897937,7.311269105243914E-5,0.0013434549342095801,0.5104250002316197,2.9464414494132974E-5,1.2277557284442665E-6
43200,22155.073885968017,7.956707512763331E-5,0.001426395670154798,0.541937054775496,3.206553127643623E-5,1.3363359830369575E-6
43200,22259.843939945313,9.288062320804213E-5,0.0015921170694693195,0.6049003467546663,3.743089115284098E-5,1.5596204628049828E-6
43200,22364.61399392261,1.0681063657712873E-4,0.0017575962051823355,0.6677715944116221,4.304468654058288E-5,1.7924337847359485E-6
43200,22469.384047899905,1.2121718796173045E-4,0.0019227939892320206,0.7305359468395898,4.8850526748577375E-5,2.033598867073366E-6
43200,22678.924155854493,1.513922148827222E-4,0.0022521916951900828,0.8556855293515289,6.101106259773705E-5,2.542714905864996E-6
43200,22888.46426380908,1.829755254926576E-4,0.0025799694165717243,0.9802196236868789,7.373913677354101E-5,3.0712357939410753E-6
43200,23098.00437176367,2.1527123259636226E-4,0.002905901746711185,1.1040525900563898,8.6754306736334E-5,3.6307896000057962E-6
