% Model,main_refined.mph
% Version,COMSOL 5.3.1.275
% Date,"Oct 16 2018, 17:13"
% Table,Accumulated Probe Table 2 - 
% period,Time,"Attenuation factor, Attenuation factor",Relative air entry rate,"Average crack Peclet number, Crack Peclet number","TCE in indoor air, TCE in indoor air",TCE emission rate
3600,1312.9922485672378,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1355.9684012034327,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1441.9207064758227,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1527.8730117482128,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1613.8253170206028,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1699.7776222929929,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1701.120627062874,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1702.0850798797067,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1702.953087414856,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1703.8210949500055,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1705.5571100203044,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1709.029140160902,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1715.9732004420973,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1729.861321004488,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1740.555592415318,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1749.87499102325,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1757.2983708148781,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1762.9672540646345,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1768.0692489894152,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1772.6610444217179,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1777.2528398540205,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1781.8446352863232,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1786.4364307186258,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1791.0282261509285,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1795.160842040001,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1799.2934579290734,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1803.4260738181458,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1807.5586897072183,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1815.8239214853631,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1824.089153263508,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1832.354385041653,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1839.7930936419832,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1845.173283425115,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1850.5534732082467,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1853.4894780997704,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1856.425482991294,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1859.3614878828178,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1865.2334976658651,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1871.1055074489125,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1882.8495270150072,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1893.2082533795272,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1913.9257061085668,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1931.94768945224,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1949.969672795913,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1967.9916561395862,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,1986.0136394832593,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,2022.0576061706056,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
3600,2058.101572857952,5.352058250947271E-5,5.445524619324467E-4,0.20689431660878974,2.1568794751317502E-5,9.070506769089689E-7
