,Time,IndoorConcentration,logIndoorConcentration,IndoorOutdoorPressure
855,176.66988,11.35168,1.055060140008173,13.4404
856,177.38937,11.43888,1.0583835040346665,0.80535
857,178.0489,14.12453,1.1499740053904126,-2.73835
858,178.36068,21.13512,1.3250047179890205,-3.77995
859,178.8883,25.4775,1.4061568102617281,-8.73887
860,179.24805,39.86491,1.600590787956593,-12.20332
861,179.30801,32.19163,1.5077429674306646,-12.20332
862,179.30801,23.1232,1.3640479355519095,-12.20332
863,179.36796,55.56027,1.7447643475627916,-12.20332
864,179.36796,49.28213,1.6926894700016542,-12.20332
865,179.36796,43.00399,1.6335087521980118,-12.20332
866,179.42792,62.62318,1.7967351172794095,-12.20332
867,179.42792,79.10331,1.898194656502215,-12.20332
868,179.45362,70.65771,1.849159557943439,-12.20332
869,179.48788,90.43884,1.9563549832970524,-12.20332
870,179.48788,84.1607,1.9251093390348666,-12.20332
871,179.57353,99.05883,1.9958931941537603,-12.20332
872,179.60779,114.50506,2.0588246786542745,-13.35813
873,179.60779,108.22691,2.03433525902796,-13.35813
874,179.66775,132.46752,2.1221094057146592,-13.35813
875,179.69345,123.42401,2.0913996523731453,-13.35813
876,179.84762,146.07016,2.1645615049763736,-14.69551
877,179.93327,152.64727,2.18368904162166,-16.31311
878,180.0155,163.85823,2.2144682592907103,-16.31311
879,180.08745,177.98406,2.2503811092525803,-17.33206
880,180.08745,171.70591,2.2347852435372464,-17.33206
881,180.13542,185.83173,2.269119869977272,-17.33206
882,180.20737,217.74563,2.337949447785647,-14.0714
883,180.20737,211.46748,2.3252435899500647,-14.0714
884,180.20737,205.18934,2.3121547945517036,-14.0714
885,180.20737,198.9112,2.2986592374293853,-14.0714
886,180.20737,192.63306,2.284730823512549,-14.0714
887,180.26732,226.11648,2.354332216092543,-18.2746
888,180.32728,266.92441,2.4263882914478923,-18.2746
889,180.32728,240.76548,2.3815942196281474,-18.2746
890,180.32728,234.48734,2.370119400072161,-18.2746
891,180.32728,253.32177,2.403672513851363,-18.2746
892,180.32728,247.04363,2.392773660121749,-18.2746
893,180.42721,260.55907,2.415906195454771,-22.16191
894,180.4472,270.76105,2.432586189604279,-22.16191
895,180.47118,279.06215,2.4457009358764514,-22.16191
896,180.65276,290.24323,2.4627620984952543,-24.05717
897,180.73499,301.14029,2.478768864294229,-24.05717
898,180.85491,310.34823,2.491849272829439,-24.05717
899,180.98681,320.37582,2.5056597307678583,-24.05717
900,181.10673,329.96743,2.5184710742131773,-24.05717
901,181.16668,337.81511,2.528679071057549,-24.05717
902,181.47313,347.31952,2.5407291921505513,-26.18565
903,181.58638,371.56012,2.570029094467526,-20.79651
904,181.58638,366.32834,2.5638705179807366,-20.79651
905,181.61364,358.14773,2.55406220287256,-18.94201
906,181.78624,340.5182,2.5321403290192483,-22.22305
907,181.94613,349.06345,2.542904376759381,-16.95844
908,182.00609,323.77648,2.5102452972363367,-16.95844
909,182.03007,332.2171,2.521421982855018,-16.95844
910,182.126,314.79525,2.4980281705918785,-14.13933
911,182.31786,305.32572,2.4847633898983683,-9.14122
912,182.42579,297.26877,2.4731492861673123,-9.14122
913,182.5457,289.81347,2.4621185668174252,-9.14122
914,182.60566,283.14295,2.4520057525625307,-15.29415
915,182.79752,275.29527,2.4397987496042037,-10.19937
916,182.90545,266.40123,2.4255362256821207,-8.78557
917,182.94142,257.29793,2.4104362922608953,-8.78557
918,183.06533,248.35157,2.3950669098121415,-8.78557
919,183.08532,239.71913,2.379702692865241,-7.32931
920,183.14528,233.31019,2.3679337073498026,-7.32931
921,183.20523,226.11648,2.354332216092543,-4.05652
922,183.22922,218.05953,2.3385750716834663,-4.05652
923,183.32515,192.98184,2.2855164428996835,-1.30049
924,183.32515,199.25998,2.299420082391293,-1.30049
925,183.32515,205.53813,2.3128924009687046,-1.30049
926,183.32515,211.81627,2.325959316016218,-1.30049
927,183.34913,185.62246,2.2686305239513547,0.16487
928,183.44506,179.03041,2.2529268062506946,0.16487
929,183.44506,172.75227,2.2374237628016442,0.16487
930,183.44506,166.47413,2.221346753931385,0.16487
931,183.44506,160.19598,2.204651613585156,0.16487
932,183.44506,153.91784,2.1872889600818413,0.16487
933,183.50502,147.24731,2.168047369585948,0.16487
934,183.50502,140.83838,2.1487210209344503,0.16487
935,183.56498,131.94434,2.1203907650790743,0.16487
936,183.56498,124.96863,2.096801008786456,0.16487
937,183.56498,118.69048,2.0744158861890147,0.16487
938,183.58896,111.74965,2.048246171595413,0.16487
939,183.71915,101.89894,2.008169666297445,1.46767
940,183.77483,92.70595,1.9671076086778463,1.46767
941,183.92472,84.75364,1.9281583593585045,3.27632
942,184.01466,76.22582,1.8821021049896605,3.27632
943,184.22451,67.59338,1.8299041638372904,6.02241
944,184.45235,54.72319,1.7381714059455518,6.02241
945,184.70417,48.23577,1.68336921567011,3.96412
946,184.944,42.48081,1.628192789033313,5.08497
947,185.30374,36.46425,1.5618672853826003,5.28876
948,185.89132,29.81989,1.4745060370887693,12.45541
949,186.26306,23.55918,1.3721601703394841,14.37445
950,186.98255,23.64638,1.3737646644667496,9.50044
951,187.70203,29.66293,1.4722140468941236,-5.71596
952,188.42152,34.45874,1.5372993932207852,-6.83682
953,189.0211,30.5785,1.4854161776851786,5.85937
954,189.14101,24.82353,1.3948635398747382,5.85937
955,189.62067,19.54815,1.291105662866997,15.27453
956,190.34016,16.58347,1.219675409457637,27.25999
957,191.05965,17.28104,1.2375698754501614,2.07905
958,191.77913,21.81525,1.3387601943110743,2.06206
959,192.25879,21.29208,1.3282180892635052,-0.48532
960,192.51061,28.66889,1.4574108782898012,-6.42923
961,192.73845,35.50509,1.55029061785658,-6.42923
962,193.15815,26.26227,1.419332261961625,-0.2136
963,193.87764,24.98339,1.3976513675210493,0.11246
964,194.23739,33.16823,1.5207222963086529,-7.46857
965,194.47721,25.42519,1.4052642070478105,4.1297
966,194.93289,19.67022,1.293809217278346,0.94121
967,195.49649,19.54815,1.291105662866997,-4.32339
968,195.73632,31.14527,1.4933921001484114,-5.41028
969,196.03611,39.34174,1.5948535639129413,-9.33326
970,196.09606,27.30863,1.436299913308378,-9.33326
971,196.24167,44.79774,1.6512561048399597,0.73742
972,196.51576,33.58677,1.52616824026245,2.5172
973,196.63568,25.04152,1.3986606866620934,9.36458
974,197.1753,19.89693,1.2987860720421796,10.17975
975,197.89478,16.49627,1.217385756241484,0.80535
976,198.61427,14.22917,1.1531795680440258,11.77611
977,199.33376,14.22917,1.1531795680440258,8.19278
978,200.05325,13.27,1.1228709228644356,7.96716
979,200.77274,12.22365,1.0872009062475834,18.04026
980,201.49222,12.13645,1.08409167101645,6.74441
981,202.21171,13.88038,1.142401355862646,5.95108
982,202.69137,20.50731,1.3119086965080842,-6.42923
983,202.81129,27.83181,1.4445414509424208,-7.87275
984,202.9312,35.2871,1.5476159681998967,-9.99558
985,203.05112,42.87319,1.6321857985993975,-11.52401
986,203.11107,54.51391,1.7365073328353493,-11.52401
987,203.17103,49.9361,1.6984146210225692,-11.52401
988,203.25497,60.79206,1.7838468601384228,-11.52401
989,203.3509,67.85497,1.831581662821491,-13.34794
990,203.41086,75.44106,1.8776077819153358,-13.34794
991,203.47082,97.41456,1.9886238732551766,-13.34794
992,203.47082,83.28874,1.9205862920861736,-13.34794
993,203.53077,90.70043,1.9576093460036956,-13.34794
994,203.59073,101.59999,2.0068936652023783,-15.19225
995,203.59073,107.87813,2.0329334096225296,-15.19225
996,203.65069,125.6662,2.0992184827184817,-15.19225
997,203.67639,117.14586,2.068726944995077,-15.19225
998,203.71065,136.82734,2.1361728841150924,-15.19225
999,203.71065,130.5492,2.115774214828821,-15.19225
1000,203.7706,157.84168,2.1982216947152873,-18.18544
1001,203.79059,163.33506,2.2130794163976786,-18.18544
1002,203.83056,171.35713,2.233902179703928,-18.18544
1003,203.83056,177.63527,2.249529200438091,-18.18544
1004,203.91621,185.53277,2.268420628631598,-18.18544
