% Model,pe-analysis-refined.mph
% Version,COMSOL 5.3.1.275
% Date,"Oct 4 2018, 07:53"
% Table,Soil study - gravel sub-base - 
L,Pe,GW depth,Base depth,Crack width,Soil type,Indoor/outdoor pressure difference,Relative volumetric entry rate,Crack area,Sub-slab pressure difference
15,1,6,0.5,3,11,-1502.1960424267313,7.031093708276738E-8,0.29910000000000353,0.11356948351716609
15,1,6,0.5,3,12,-1066.8985569745041,7.001491378695541E-8,0.29910000000000353,0.10434071506825958
15,1,6,1,1,1,-1.2795864039592202,2.4619858472988795E-8,0.09989999999999685,0.05505957806247991
15,1,6,1,1,2,-11.692334986150767,2.4729762466452717E-8,0.09989999999999685,0.050722848281451974
15,1,6,1,1,3,-67.16865659698844,2.467616039262296E-8,0.09989999999999685,0.04705551067756078
15,1,6,1,1,4,-367.0552404183743,2.4635872613772708E-8,0.09989999999999685,0.04503302122939583
15,1,6,1,1,5,-220.98352089771285,2.462967955510757E-8,0.09989999999999685,0.044436195365804565
15,1,6,1,1,6,-273.0700030857573,2.4440871366177348E-8,0.09989999999999685,0.036726946934288025
15,1,6,1,1,7,-430.9392132018078,2.4622728393356245E-8,0.09989999999999685,0.04424160367416145
15,1,6,1,1,8,-412.19826894175316,2.453886316764076E-8,0.09989999999999685,0.040485650901962975
15,1,6,1,1,9,-605.0422375675773,2.460651261650192E-8,0.09989999999999685,0.043653350343447535
15,1,6,1,1,10,-81.74582093992119,2.4502474482430684E-8,0.09989999999999685,0.03890816587560093
15,1,6,1,1,11,-649.9161995270935,2.465674805501168E-8,0.09989999999999685,0.046201671962124796
15,1,6,1,1,12,-473.55962085310404,2.4581274975872457E-8,0.09989999999999685,0.0425482021285259
15,1,6,1,2,1,-2.5448059267035976,4.919114194789546E-8,0.19959999999999664,0.09893819704558053
15,1,6,1,2,2,-23.3340449861465,4.929544027375922E-8,0.19959999999999664,0.09014902816851884
15,1,6,1,2,3,-134.08830249033554,4.9130725039190064E-8,0.19959999999999664,0.08284992439489101
15,1,6,1,2,4,-732.7741623551628,4.90186163449115E-8,0.19959999999999664,0.07883337643536631
15,1,6,1,2,5,-441.15782188491335,4.9002526628719906E-8,0.19959999999999664,0.07764606347815414
15,1,6,1,2,6,-545.0758624927273,4.8494035335851566E-8,0.19959999999999664,0.06236163396201593
15,1,6,1,2,7,-860.3049755731258,4.8983124681051695E-8,0.19959999999999664,0.07726100093164708
15,1,6,1,2,8,-822.8478235627382,4.875740900379996E-8,0.19959999999999664,0.06980998725651943
15,1,6,1,2,9,-1207.865813072151,4.893925142558757E-8,0.19959999999999664,0.07609537200487972
15,1,6,1,2,10,-163.17342595855524,4.866263253621191E-8,0.19959999999999664,0.06668266106241087
15,1,6,1,2,11,-1297.489101433802,4.907443737184323E-8,0.19959999999999664,0.08115437869044703
15,1,6,1,2,12,-945.3654919768593,4.8871452163128044E-8,0.19959999999999664,0.07390325383316723
15,1,6,1,3,1,-3.8020052182979303,7.175443833898707E-8,0.2991000000000045,0.13853392016520716
15,1,6,1,3,2,-34.92882633512318,7.179268772773045E-8,0.2991000000000045,0.1252631840918248
15,1,6,1,3,3,-200.7477386043226,7.148801559259815E-8,0.2991000000000045,0.11436544469057709
15,1,6,1,3,4,-1097.0640596515025,7.128837791042508E-8,0.2991000000000045,0.10837734524160522
15,1,6,1,3,5,-660.4696447777299,7.126058773123288E-8,0.2991000000000045,0.10660466138005455
15,1,6,1,3,6,-815.945451513489,7.036745445185684E-8,0.2991000000000045,0.08384555556940161
15,1,6,1,3,7,-1287.9867505144418,7.122598350652317E-8,0.2991000000000045,0.10603221194512319
15,1,6,1,3,8,-1231.8400312847832,7.082964745109353E-8,0.2991000000000045,0.09493211413297963
15,1,6,1,3,9,-1808.3118828151394,7.114875737553338E-8,0.2991000000000045,0.104297234781926
15,1,6,1,3,10,-244.2663597993946,7.066562956583368E-8,0.2991000000000045,0.09027510188958526
15,1,6,1,3,11,-1942.5506493897863,7.138610845950867E-8,0.2991000000000045,0.11183820113372653
15,1,6,1,3,12,-1415.2936281747589,7.102979832920058E-8,0.2991000000000045,0.10103178031809218
15,1,6,1.5,1,1,-1.446688998183353,2.4800304443580402E-8,0.09989999999999655,0.0536535757145207
15,1,6,1.5,1,2,-13.690673162949398,2.48868843987838E-8,0.09989999999999655,0.048455957885349
15,1,6,1.5,1,3,-80.78146514542092,2.482662482508901E-8,0.09989999999999655,0.04459103670999553
15,1,6,1.5,1,4,-448.5447378815159,2.478322421808207E-8,0.09989999999999655,0.04250766695942489
15,1,6,1.5,1,5,-270.47581537739205,2.477305262710723E-8,0.09989999999999655,0.041690607947168064
15,1,6,1.5,1,6,-359.18293043268574,2.4562562936623654E-8,0.09989999999999655,0.03379855428081176
15,1,6,1.5,1,7,-529.0336373246231,2.4767024181568276E-8,0.09989999999999655,0.041577387333632025
15,1,6,1.5,1,8,-521.9481272377176,2.4673444462616627E-8,0.09989999999999655,0.03763053699039649
15,1,6,1.5,1,9,-747.3894554091859,2.4751106609829558E-8,0.09989999999999655,0.04105545278409611
15,1,6,1.5,1,10,-104.79502195199368,2.4630121765293495E-8,0.09989999999999655,0.035892384492379546
15,1,6,1.5,1,11,-788.5650314247339,2.4807669198949444E-8,0.09989999999999655,0.04385090348018947
15,1,6,1.5,1,12,-590.4131803701765,2.4723695438068654E-8,0.09989999999999655,0.03991053056500959
15,1,6,1.5,2,1,-2.8778459243218166,4.932102677003693E-8,0.19959999999999686,0.0960193012946246
15,1,6,1.5,2,2,-27.318082849116717,4.9380017120013383E-8,0.19959999999999686,0.08552180860114589
15,1,6,1.5,2,3,-161.22920891351995,4.9188957196529194E-8,0.19959999999999686,0.0778335313126885
15,1,6,1.5,2,4,-895.2479953518903,4.906196752512767E-8,0.19959999999999686,0.07369826769328507
15,1,6,1.5,2,5,-539.8345425721318,4.903354330131228E-8,0.19959999999999686,0.07207400988675594
15,1,6,1.5,2,6,-716.7577412024815,4.8433769707844845E-8,0.19959999999999686,0.05644181357599286
15,1,6,1.5,2,7,-1055.8847384730461,4.9015737998948014E-8,0.19959999999999686,0.07185092312806773
15,1,6,1.5,2,8,-1041.6630467119674,4.874924452488931E-8,0.19959999999999686,0.0640266482796
15,1,6,1.5,2,9,-1491.6779271279304,4.8970192948701104E-8,0.19959999999999686,0.07081780026497755
15,1,6,1.5,2,10,-209.12717927449168,4.86286230153144E-8,0.19959999999999686,0.06058358691830298
15,1,6,1.5,2,11,-1573.928323024256,4.9131241365234776E-8,0.19959999999999686,0.07636507483406754
15,1,6,1.5,2,12,-1178.3479340376578,4.889224336672072E-8,0.19959999999999686,0.06854816285351717
15,1,6,1.5,3,1,-4.300517861588002,7.210266384687667E-8,0.29910000000000353,0.13409039992264568
15,1,6,1.5,3,2,-40.89222545537557,7.206096971247024E-8,0.29910000000000353,0.11827289851932735
15,1,6,1.5,3,3,-241.3697366411232,7.169540723517555E-8,0.29910000000000353,0.10679837846993853
15,1,6,1.5,3,4,-1340.2285166412005,7.146003172303178E-8,0.29910000000000353,0.10063571863093379
15,1,6,1.5,3,5,-808.150795750349,7.140844190216551E-8,0.29910000000000353,0.09821207135624059
15,1,6,1.5,3,6,-1072.829127814232,7.030925697293755E-8,0.29910000000000353,0.07495190241117042
15,1,6,1.5,3,7,-1580.693145264741,7.137528665112018E-8,0.29910000000000353,0.09788153536204743
15,1,6,1.5,3,8,-1559.288052308219,7.08870459313521E-8,0.29910000000000353,0.08623160901177268
15,1,6,1.5,3,9,-2233.06144024157,7.129164255857543E-8,0.29910000000000353,0.09634502641771783
15,1,6,1.5,3,10,-313.031024023909,7.066827541030118E-8,0.29910000000000353,0.08110777996283028
15,1,6,1.5,3,11,-2356.2913396020354,7.1586648348692E-8,0.29910000000000353,0.10461110469519655
15,1,6,1.5,3,12,-1763.9622593313954,7.11489123847379E-8,0.29910000000000353,0.09296567420767586
15,1,8,0.5,1,1,-1.030087334383887,2.4459717767126037E-8,0.09989999999999671,0.05778312516396983
15,1,8,0.5,1,2,-8.360639108444369,2.461017962279223E-8,0.09989999999999671,0.05641630980725981
15,1,8,0.5,1,3,-43.173284812032826,2.4586312633556682E-8,0.09989999999999671,0.0538957546394414
15,1,8,0.5,1,4,-221.17003900997452,2.4562823936405282E-8,0.09989999999999671,0.0523732522700726
15,1,8,0.5,1,5,-134.15282261130432,2.4566728159085083E-8,0.09989999999999671,0.05247010812259449
15,1,8,0.5,1,6,-129.39631993336045,2.4470194472052764E-8,0.09989999999999671,0.04707281269924754
15,1,8,0.5,1,7,-257.05998804531,2.4559544626232643E-8,0.09989999999999671,0.052094419729444195
15,1,8,0.5,1,8,-220.96901799190854,2.451666582878407E-8,0.09989999999999671,0.04963652306563737
15,1,8,0.5,1,9,-350.20947806735614,2.4546419858379005E-8,0.09989999999999671,0.05142611752073535
15,1,8,0.5,1,10,-42.60198599884563,2.4502896815164452E-8,0.09989999999999671,0.04894097291836195
15,1,8,0.5,1,11,-399.41987259265943,2.4570937964152013E-8,0.09989999999999671,0.0528968838637872
15,1,8,0.5,1,12,-264.7325173679602,2.453179418099744E-8,0.09989999999999671,0.050629357516040974
15,1,8,0.5,2,1,-2.0464457003647123,4.8703858690211055E-8,0.19959999999999692,0.10440785633879998
15,1,8,0.5,2,2,-16.680326240263334,4.892076438173796E-8,0.19959999999999692,0.1015132454446274
15,1,8,0.5,2,3,-86.17443234685771,4.883625343888429E-8,0.19959999999999692,0.09648560412295774
15,1,8,0.5,2,4,-441.49148166966523,4.876967412958164E-8,0.19959999999999692,0.0934578422434558
15,1,8,0.5,2,5,-267.78795238393326,4.8780723588918245E-8,0.19959999999999692,0.0936494370667857
15,1,8,0.5,2,6,-258.2768629615118,4.852448194048963E-8,0.19959999999999692,0.0829309288714215
15,1,8,0.5,2,7,-513.1343191719042,4.876082810498532E-8,0.19959999999999692,0.09290314373036936
15,1,8,0.5,2,8,-441.0772546633069,4.8647112914989654E-8,0.19959999999999692,0.08802137167920261
15,1,8,0.5,2,9,-699.0734600403588,4.8725728307803986E-8,0.19959999999999692,0.0915763627051673
15,1,8,0.5,2,10,-85.02958060391704,4.8615012523553526E-8,0.19959999999999692,0.08664283917120959
15,1,8,0.5,2,11,-797.3189431970409,4.8790755977486895E-8,0.19959999999999692,0.09449820484880748
15,1,8,0.5,2,12,-528.4405466255952,4.8687099124384075E-8,0.19959999999999692,0.0899943095621817
15,1,8,0.5,3,1,-3.054737292105286,7.102680428249099E-8,0.2991000000000041,0.14673032066864217
15,1,8,0.5,3,2,-24.958049079189706,7.127769669769862E-8,0.2991000000000041,0.14225325623771998
15,1,8,0.5,3,3,-128.96948020599814,7.11082953128989E-8,0.2991000000000041,0.13473613819494307
15,1,8,0.5,3,4,-660.7597901521901,7.098447833869909E-8,0.2991000000000041,0.13021744399640686
15,1,8,0.5,3,5,-400.7843248751159,7.100502156742066E-8,0.2991000000000041,0.13050230449651204
15,1,8,0.5,3,6,-386.51873203731645,7.054114071033231E-8,0.2991000000000041,0.11451988187946287
15,1,8,0.5,3,7,-767.9838194370108,7.096835799375344E-8,0.2991000000000041,0.12938934440573271
15,1,8,0.5,3,8,-660.1152998244409,7.07625739062534E-8,0.2991000000000041,0.12210933624287336
15,1,8,0.5,3,9,-1046.261226212496,7.090460654063915E-8,0.2991000000000041,0.12741134738286694
15,1,8,0.5,3,10,-127.24757271359091,7.070791564480364E-8,0.2991000000000041,0.12005604541944907
15,1,8,0.5,3,11,-1193.3238854239644,7.102228822727875E-8,0.2991000000000041,0.13176934396507373
15,1,8,0.5,3,12,-790.8737599213313,7.083482207594831E-8,0.2991000000000041,0.12505250365302975
15,1,8,1,1,1,-1.2192697590232127,2.470736614844218E-8,0.09989999999999716,0.06045284614746063
15,1,8,1,1,2,-10.126495345609655,2.485649365378429E-8,0.09989999999999716,0.058366735590231165
15,1,8,1,1,3,-53.315918096228,2.482558995049642E-8,0.09989999999999716,0.05534904770111619
15,1,8,1,1,4,-276.2884849618457,2.479756092250547E-8,0.09989999999999716,0.05355847157097553
15,1,8,1,1,5,-167.24668453798412,2.4800641349524314E-8,0.09989999999999716,0.05355803193567176
15,1,8,1,1,6,-167.8003511935086,2.4683214343642983E-8,0.09989999999999716,0.047054928692904556
15,1,8,1,1,7,-321.55035454044156,2.479273976607379E-8,0.09989999999999716,0.05316317230327172
15,1,8,1,1,8,-281.2464048157529,2.4740654255176125E-8,0.09989999999999716,0.0501762140617801
15,1,8,1,1,9,-440.49471063078005,2.4777966689216198E-8,0.09989999999999716,0.05242457424748498
15,1,8,1,1,10,-54.41036525302455,2.4723137275176364E-8,0.09989999999999716,0.0492365579578582
15,1,8,1,1,11,-497.45507914348,2.4807992219041142E-8,0.09989999999999716,0.054247064132649965
15,1,8,1,1,12,-334.9444143731052,2.4760632583398466E-8,0.09989999999999716,0.051478020039474534
15,1,8,1,2,1,-2.4246286455838755,4.9296689152966525E-8,0.1995999999999968,0.10970173271107148
15,1,8,1,2,2,-20.210995923226655,4.950105044074261E-8,0.1995999999999968,0.10538189501164
15,1,8,1,2,3,-106.45131075254712,4.9397748885186364E-8,0.1995999999999968,0.09936527236280154
15,1,8,1,2,4,-551.6742464611443,4.931947783599797E-8,0.1995999999999968,0.09580398741362235
15,1,8,1,2,5,-333.9439466077211,4.932830065837119E-8,0.1995999999999968,0.0958019404661962
15,1,8,1,2,6,-335.02824498683447,4.9018194408744747E-8,0.1995999999999968,0.08288327874053102
15,1,8,1,2,7,-642.0503993563572,4.9306607800972245E-8,0.1995999999999968,0.09501749474156895
15,1,8,1,2,8,-561.5573367611767,4.916917386104122E-8,0.1995999999999968,0.08908277491376439
15,1,8,1,2,9,-879.5467293070535,4.926733845489808E-8,0.1995999999999968,0.09355073603096445
15,1,8,1,2,10,-108.6310140655153,4.9127285921110374E-8,0.1995999999999968,0.08721821283089624
15,1,8,1,2,11,-993.2976576539266,4.934656563211577E-8,0.1995999999999968,0.09717276096913945
15,1,8,1,2,12,-668.7831659278183,4.922175813919715E-8,0.1995999999999968,0.0916705016312057
15,1,8,1,3,1,-3.621787143607859,7.215504043613327E-8,0.299100000000004,0.15459639811480413
15,1,8,1,3,2,-30.251727030042144,7.238009655022573E-8,0.299100000000004,0.14798518156780974
15,1,8,1,3,3,-159.36673082931227,7.217565893156658E-8,0.299100000000004,0.13898990557519475
15,1,8,1,3,4,-825.9209857598713,7.203013788822706E-8,0.299100000000004,0.133674160165741
15,1,8,1,3,5,-499.95168900886097,7.204672809887732E-8,0.299100000000004,0.1336697229274048
15,1,8,1,3,6,-501.53543670352474,7.148318618230479E-8,0.299100000000004,0.11440259457899377
15,1,8,1,3,7,-961.223416093968,7.200665742831505E-8,0.299100000000004,0.1324998050602062
15,1,8,1,3,8,-840.6859491175726,7.17569993091982E-8,0.299100000000004,0.12364736857704707
15,1,8,1,3,9,-1316.7718777675082,7.193508140724409E-8,0.299100000000004,0.13031276155421287
15,1,8,1,3,10,-162.61937031714888,7.168426629181061E-8,0.299100000000004,0.12086827490887547
15,1,8,1,3,11,-1487.0987230245712,7.20789967533476E-8,0.299100000000004,0.1357166751151908
15,1,8,1,3,12,-1001.2235289888096,7.185239699559389E-8,0.299100000000004,0.12750860114089668
15,1,8,1.5,1,1,-1.3528817622031653,2.4830764894668346E-8,0.09989999999999702,0.0609849994872006
15,1,8,1.5,1,2,-11.48755173705318,2.4971536885356243E-8,0.09989999999999702,0.05818935924609409
15,1,8,1.5,1,3,-61.633409066794,2.4933943454288408E-8,0.09989999999999702,0.05478927078520672
15,1,8,1.5,1,4,-323.00516179763594,2.490202763566033E-8,0.09989999999999702,0.05280777516287571
15,1,8,1.5,1,5,-195.22689482079653,2.490369475013982E-8,0.09989999999999702,0.05267580123095033
15,1,8,1.5,1,6,-203.9758369616526,2.476714387798831E-8,0.09989999999999702,0.0453468130041917
15,1,8,1.5,1,7,-376.51804114151486,2.4895473533518268E-8,0.09989999999999702,0.05229355349332663
15,1,8,1.5,1,8,-335.2291032600985,2.483493479684833E-8,0.09989999999999702,0.04888942189376798
15,1,8,1.5,1,9,-518.5224559370732,2.4879630609730526E-8,0.09989999999999702,0.05153089146057254
15,1,8,1.5,1,10,-65.12296351623614,2.4813459884306244E-8,0.09989999999999702,0.047718986219888855
15,1,8,1.5,1,11,-579.6655973729776,2.4914832979974214E-8,0.09989999999999702,0.053654096315306606
15,1,8,1.5,1,12,-396.6069100972793,2.485996731903713E-8,0.09989999999999702,0.050474342632422044
15,1,8,1.5,2,1,-2.6915134462457306,4.951087351681269E-8,0.19959999999999684,0.11072463052149056
15,1,8,1.5,2,2,-22.929905661809602,4.969345657956178E-8,0.19959999999999684,0.10499481929943932
15,1,8,1.5,2,3,-123.06548560693165,4.957213633854339E-8,0.19959999999999684,0.09821861533176936
15,1,8,1.5,2,4,-644.9863793240604,4.9483300410832556E-8,0.19959999999999684,0.09427828144850992
15,1,8,1.5,2,5,-389.83190382085405,4.9488387626726395E-8,0.19959999999999684,0.09401444158889817
15,1,8,1.5,2,6,-407.2734484923771,4.912598500841384E-8,0.19959999999999684,0.07945710737829534
15,1,8,1.5,2,7,-751.8421690097314,4.9465773392061936E-8,0.19959999999999684,0.09325532421919054
15,1,8,1.5,2,8,-669.373518337858,4.9305227003074505E-8,0.19959999999999684,0.08649222696191651
15,1,8,1.5,2,9,-1035.3952061201026,4.942348603285731E-8,0.19959999999999684,0.09174104393461371
15,1,8,1.5,2,10,-130.02612511781962,4.9252367779748506E-8,0.19959999999999684,0.08416895676658637
15,1,8,1.5,2,11,-1157.508099826668,4.951684062932127E-8,0.19959999999999684,0.09596068383989909
15,1,8,1.5,2,12,-791.9415539541305,4.937149262458295E-8,0.19959999999999684,0.08964242210386904
15,1,8,1.5,3,1,-4.021475237575725,7.240499871489236E-8,0.29910000000000436,0.15609560619216062
15,1,8,1.5,3,2,-34.32385122779818,7.25903324910118E-8,0.29910000000000436,0.147385467829864
15,1,8,1.5,3,3,-184.24746471894136,7.235313888848713E-8,0.29910000000000436,0.13725741506843767
15,1,8,1.5,3,4,-965.6532844735965,7.218836392459564E-8,0.29910000000000436,0.13137637016325243
15,1,8,1.5,3,5,-583.6426240244567,7.21981779760206E-8,0.29910000000000436,0.13098098901370273
15,1,8,1.5,3,6,-609.6980527469567,7.153894194742268E-8,0.29910000000000436,0.10927129308949664
15,1,8,1.5,3,7,-1125.6316880934764,7.215640759535826E-8,0.29910000000000436,0.1298490762508335
15,1,8,1.5,3,8,-1002.1203644379439,7.18644721230747E-8,0.29910000000000436,0.11976116525185411
15,1,8,1.5,3,9,-1550.141979098176,7.207927096516035E-8,0.29910000000000436,0.12759132373169751
15,1,8,1.5,3,10,-194.65361681369686,7.177153228124518E-8,0.29910000000000436,0.11629754604289466
15,1,8,1.5,3,11,-1733.004389977102,7.224900714999994E-8,0.29910000000000436,0.1338870551916342
15,1,8,1.5,3,12,-1185.6372381303865,7.198483310354834E-8,0.29910000000000436,0.12446143675238847
