% Model,pe-analysis-refined.mph
% Version,COMSOL 5.3.1.275
% Date,"Oct 4 2018, 07:53"
% Table,Soil study - uniform soil  - 
L,Pe,GW depth,Base depth,Crack width,Soil type,Indoor/outdoor pressure difference,Relative volumetric entry rate,Crack area,Sub-slab pressure difference
15,1,6,1,1,5,-475.014886715148,1.619512572588617E-8,0.09989999999999685,338.54720741529457
15,1,6,1,1,6,-554.0201763126591,1.616808786185923E-8,0.09989999999999685,371.84827236328385
15,1,6,1,1,7,-924.6641006222769,1.619388041614734E-8,0.09989999999999685,658.3836098963826
15,1,6,1,1,8,-860.490839932182,1.6182170375575114E-8,0.09989999999999685,595.955648911051
15,1,6,1,1,9,-1292.1463976339849,1.6191399199985072E-8,0.09989999999999685,916.6608398253318
15,1,6,1,1,10,-168.70465367962802,1.6177712814939622E-8,0.09989999999999685,115.31018022708778
15,1,6,1,1,11,-1413.302539646195,1.6198150136717238E-8,0.09989999999999685,1020.5746646524906
15,1,6,1,1,12,-1003.1487650603341,1.618785865744435E-8,0.09989999999999685,706.0835432749036
15,1,6,1,2,1,-5.4209662110657115,3.338704233288341E-8,0.19959999999999664,4.035508535110298
15,1,6,1,2,2,-48.466094056585945,3.334869454627005E-8,0.19959999999999664,34.734462653230665
15,1,6,1,2,3,-271.5065143631165,3.3316637685208097E-8,0.19959999999999664,189.59611555437039
15,1,6,1,2,4,-1462.7443505005479,3.3297412636605144E-8,0.19959999999999664,1006.3132981954556
15,1,6,1,2,5,-877.6403984511444,3.3296021568500455E-8,0.19959999999999664,600.4542497309357
15,1,6,1,2,6,-1026.0988816259837,3.321187012351904E-8,0.19959999999999664,655.5836878170979
15,1,6,1,2,7,-1708.5437853942126,3.329221044428226E-8,0.19959999999999664,1167.6500929548552
15,1,6,1,2,8,-1591.7374177711336,3.3255717104160207E-8,0.19959999999999664,1054.0831589810987
15,1,6,1,2,9,-2388.0078773025893,3.328455631230419E-8,0.19959999999999664,1625.1859114649876
15,1,6,1,2,10,-312.2190128603201,3.324172009138492E-8,0.19959999999999664,203.6753421085181
15,1,6,1,2,11,-2610.0961980351085,3.3305647009174846E-8,0.19959999999999664,1812.496251036575
15,1,6,1,2,12,-1854.5158723610325,3.3273543494355004E-8,0.19959999999999664,1250.9042607479262
15,1,6,1,3,1,-7.709100153925904,4.9532120618321804E-8,0.2991000000000045,5.606958572244283
15,1,6,1,3,2,-69.00099136326432,4.9459586782694205E-8,0.2991000000000045,48.15678327666388
15,1,6,1,3,3,-386.85569751371736,4.939930113289715E-8,0.2991000000000045,262.4670777962024
15,1,6,1,3,4,-2085.143297580287,4.936318785482346E-8,0.2991000000000045,1391.8352253125504
15,1,6,1,3,5,-1251.1963237517577,4.9360317499250244E-8,0.2991000000000045,830.1576246386479
15,1,6,1,3,6,-1465.6660584479293,4.9202001869613075E-8,0.2991000000000045,902.2374958727503
15,1,6,1,3,7,-2435.9160011857743,4.935326591255332E-8,0.2991000000000045,1614.264286192457
15,1,6,1,3,8,-2271.3766126344626,4.928451609732418E-8,0.2991000000000045,1454.2609627320003
15,1,6,1,3,9,-3405.1661743680343,4.933898983331234E-8,0.2991000000000045,2246.2651769700424
15,1,6,1,3,10,-445.6958575833434,4.9257957005154784E-8,0.2991000000000045,280.70547564221994
15,1,6,1,3,11,-3719.8180991650115,4.937882310341523E-8,0.2991000000000045,2508.3971330789263
15,1,6,1,3,12,-2645.1179518655154,4.931828070753743E-8,0.2991000000000045,1727.961460913426
15,1,6,1.5,1,1,-3.133178969539746,1.656303445828577E-8,0.09989999999999655,2.2784296394686816
15,1,6,1.5,1,2,-28.840352627979158,1.6548167807912797E-8,0.09989999999999655,20.144239437719687
15,1,6,1.5,1,3,-165.8996264328111,1.6536157538849188E-8,0.09989999999999655,112.96935836879301
15,1,6,1.5,1,4,-908.3743551968992,1.6528970049087752E-8,0.09989999999999655,609.7637893188846
15,1,6,1.5,1,5,-544.9224283436508,1.6527914360871326E-8,0.09989999999999655,363.08049305153077
15,1,6,1.5,1,6,-684.5759818499836,1.6494769061791784E-8,0.09989999999999655,426.56253961905577
15,1,6,1.5,1,7,-1064.8613275493365,1.6526700743766638E-8,0.09989999999999655,709.4056004766232
15,1,6,1.5,1,8,-1022.5408040704615,1.6512329740163172E-8,0.09989999999999655,659.9657038395193
15,1,6,1.5,1,9,-1498.8278604937611,1.6524028606273482E-8,0.09989999999999655,995.3469071998776
15,1,6,1.5,1,10,-202.7815620286624,1.6506225794752325E-8,0.09989999999999655,128.75100416608984
15,1,6,1.5,1,11,-1611.1274683719405,1.653238609803737E-8,0.09989999999999655,1092.756093762483
15,1,6,1.5,1,12,-1174.8171414932083,1.6519807679408515E-8,0.09989999999999655,773.4037803391445
15,1,6,1.5,2,1,-5.783158699134635,3.366563339490406E-8,0.19959999999999686,4.054391691133747
15,1,6,1.5,2,2,-53.32248780791087,3.361894852745393E-8,0.19959999999999686,35.7221809553245
15,1,6,1.5,2,3,-307.05331141304066,3.3581423434594137E-8,0.19959999999999686,199.86217605333468
15,1,6,1.5,2,4,-1682.2190693394457,3.3558986942532496E-8,0.19959999999999686,1077.2696865504272
15,1,6,1.5,2,5,-1009.3772856370871,3.3555537666098134E-8,0.19959999999999686,640.9778362737792
15,1,6,1.5,2,6,-1271.2051896509274,3.345194508594701E-8,0.19959999999999686,747.5971243010754
15,1,6,1.5,2,7,-1972.5374808815886,3.355181372368581E-8,0.19959999999999686,1252.354902206307
15,1,6,1.5,2,8,-1896.3701305805434,3.3506837682191145E-8,0.19959999999999686,1161.233017810775
15,1,6,1.5,2,9,-2776.816074325216,3.3543532479963764E-8,0.19959999999999686,1756.5704868297
15,1,6,1.5,2,10,-376.28731350473106,3.348763183461013E-8,0.19959999999999686,226.14362778566252
15,1,6,1.5,2,11,-2982.5476079508917,3.356975077782347E-8,0.19959999999999686,1932.5521681665641
15,1,6,1.5,2,12,-2177.252862088618,3.3530342756630106E-8,0.19959999999999686,1363.6601816597104
15,1,6,1.5,3,1,-8.242559488826725,4.934118883276034E-8,0.29910000000000353,5.625547270184095
15,1,6,1.5,3,2,-76.09699642883778,4.9249735926524196E-8,0.29910000000000353,49.438336315213114
15,1,6,1.5,3,3,-438.5625908562802,4.917658362452894E-8,0.29910000000000353,276.12249266605056
15,1,6,1.5,3,4,-2403.801845228239,4.9132884648215584E-8,0.29910000000000353,1486.767121574255
15,1,6,1.5,3,5,-1442.591161820119,4.912588059448824E-8,0.29910000000000353,884.1268861352327
15,1,6,1.5,3,6,-1820.398632199074,4.892390747624007E-8,0.29910000000000353,1025.5252755695594
15,1,6,1.5,3,7,-2819.217947980159,4.911874773546929E-8,0.29910000000000353,1727.4116447397587
15,1,6,1.5,3,8,-2712.8793697595993,4.903094125416068E-8,0.29910000000000353,1597.7318087599006
15,1,6,1.5,3,9,-3969.2076281083455,4.9102730863518835E-8,0.29910000000000353,2422.311165907634
15,1,6,1.5,3,10,-538.5427491043031,4.899325896913969E-8,0.29910000000000353,310.7309774752071
15,1,6,1.5,3,11,-4260.694986273459,4.9154035677707216E-8,0.29910000000000353,2669.227635464967
15,1,6,1.5,3,12,-3113.0043994273274,4.907701751920009E-8,0.29910000000000353,1879.2139745040604
15,1,8,0.5,1,1,-2.6538078098348343,1.6054332453124606E-8,0.09989999999999671,2.2213136138062675
15,1,8,0.5,1,2,-21.50375784943622,1.6048585272695974E-8,0.09989999999999671,17.721461676966126
15,1,8,0.5,1,3,-108.90432574639945,1.6042818241999015E-8,0.09989999999999671,88.56222255086868
15,1,8,0.5,1,4,-551.1793327903209,1.603929068854363E-8,0.09989999999999671,444.67932999236916
15,1,8,0.5,1,5,-334.78971343781757,1.6040076714863476E-8,0.09989999999999671,270.1496847512565
15,1,8,0.5,1,6,-309.635597605041,1.602806357701902E-8,0.09989999999999671,242.36863697652797
15,1,8,0.5,1,7,-639.4334756571491,1.6038976899528447E-8,0.09989999999999671,515.022301702495
15,1,8,0.5,1,8,-539.2679361748222,1.603372965707829E-8,0.09989999999999671,428.50278409591937
15,1,8,0.5,1,9,-866.2571434723047,1.6037200183024587E-8,0.09989999999999671,695.347005735128
15,1,8,0.5,1,10,-103.4506229892765,1.6032816443002688E-8,0.09989999999999671,81.86548072561314
15,1,8,0.5,1,11,-999.2241127672842,1.6040119427006188E-8,0.09989999999999671,808.511335527763
15,1,8,0.5,1,12,-650.6935060813809,1.6035389315639644E-8,0.09989999999999671,520.0678929360271
15,1,8,0.5,2,1,-4.8498298683782775,3.301530585830855E-8,0.19959999999999692,3.966380548370254
15,1,8,0.5,2,2,-39.32612384269066,3.299744100492076E-8,0.19959999999999692,31.598601706635364
15,1,8,0.5,2,3,-199.2960780358707,3.297962685441636E-8,0.19959999999999692,157.72584358818125
15,1,8,0.5,2,4,-1009.0602936869172,3.296874370975483E-8,0.19959999999999692,791.3889924742527
15,1,8,0.5,2,5,-612.8718754235897,3.2971097622421534E-8,0.19959999999999692,480.76338594140924
15,1,8,0.5,2,6,-567.59458088469,3.2933889499229404E-8,0.19959999999999692,430.0484076840985
15,1,8,0.5,2,7,-1170.6886055476493,3.296773274376486E-8,0.19959999999999692,916.4086408917005
15,1,8,0.5,2,8,-987.8978062347014,3.295146900719246E-8,0.19959999999999692,761.4605864286196
15,1,8,0.5,2,9,-1586.2567813634373,3.296227920641831E-8,0.19959999999999692,1236.9100294901777
15,1,8,0.5,2,10,-189.53873109205773,3.294855884439446E-8,0.19959999999999692,145.41126405366415
15,1,8,0.5,2,11,-1829.1098236752434,3.297134752578249E-8,0.19959999999999692,1439.3282322790678
15,1,8,0.5,2,12,-1191.7651956591965,3.2956683399915605E-8,0.19959999999999692,924.7411665206487
15,1,8,0.5,3,1,-6.8554357693460295,4.861389904787183E-8,0.2991000000000041,5.507787007709487
15,1,8,0.5,3,2,-55.62056663786484,4.857950697710328E-8,0.2991000000000041,43.830872451111446
15,1,8,0.5,3,3,-282.0209638459483,4.8545424261977356E-8,0.2991000000000041,218.58615040547386
15,1,8,0.5,3,4,-1428.3535748479985,4.852462811253687E-8,0.2991000000000041,1096.1538587159066
15,1,8,0.5,3,5,-867.4942015088864,4.852899238199199E-8,0.2991000000000041,665.8849056386543
15,1,8,0.5,3,6,-804.2750037975113,4.845762695339411E-8,0.2991000000000041,594.281425265652
15,1,8,0.5,3,7,-1657.2082946978712,4.852261580807692E-8,0.2991000000000041,1269.1372947783404
15,1,8,0.5,3,8,-1399.1222693195275,4.8491399120896025E-8,0.2991000000000041,1053.4839763891066
15,1,8,0.5,3,9,-2245.813583354396,4.851224770971353E-8,0.2991000000000041,1712.6196334908461
15,1,8,0.5,3,10,-268.4644366285655,4.848566498204826E-8,0.2991000000000041,201.1061852867905
15,1,8,0.5,3,11,-2588.934149627174,4.852969190819143E-8,0.2991000000000041,1994.0789401240047
15,1,8,0.5,3,12,-1687.565684361735,4.850153866315908E-8,0.2991000000000041,1279.9922685972551
15,1,8,1,1,1,-2.9087059479315975,1.6193108177767046E-8,0.09989999999999716,2.3166317621154286
15,1,8,1,1,2,-23.94718011814613,1.6185855507738214E-8,0.09989999999999716,18.669477957681455
15,1,8,1,1,3,-123.35859697109996,1.6178815826182625E-8,0.09989999999999716,94.52774016824202
15,1,8,1,1,4,-630.9352954604584,1.6174523222954786E-8,0.09989999999999716,478.5925948121974
15,1,8,1,1,5,-382.1015001838388,1.6175267655984623E-8,0.09989999999999716,289.66062632270723
15,1,8,1,1,6,-365.95666152887753,1.6159934962994262E-8,0.09989999999999716,266.41774716358003
15,1,8,1,1,7,-732.3775097170251,1.617400933615029E-8,0.09989999999999716,554.0768137471546
15,1,8,1,1,8,-627.0447831931255,1.616732253274754E-8,0.09989999999999716,465.8444718374931
15,1,8,1,1,9,-997.6858178023015,1.61719225202106E-8,0.09989999999999716,751.7736700772643
15,1,8,1,1,10,-120.53042523697951,1.616588295947454E-8,0.09989999999999716,88.98005662652423
15,1,8,1,1,11,-1141.4511084035767,1.617567470117553E-8,0.09989999999999716,869.5685967676792
15,1,8,1,1,12,-753.4282397163083,1.6169673538419878E-8,0.09989999999999716,564.5450277429263
15,1,8,1,2,1,-5.353044787376965,3.347205101805762E-8,0.1995999999999968,4.152050454642474
15,1,8,1,2,2,-44.11171751069534,3.344958971537794E-8,0.1995999999999968,33.403337884559605
15,1,8,1,2,3,-227.40857500580083,3.3427900417017985E-8,0.1995999999999968,168.8936133086403
15,1,8,1,2,4,-1163.639230909265,3.3414687035350974E-8,0.1995999999999968,854.3865934794774
15,1,8,1,2,5,-704.695526793323,3.341690312764305E-8,0.1995999999999968,517.0526164820735
15,1,8,1,2,6,-676.0279797874442,3.336955825310588E-8,0.1995999999999968,473.84207116116073
15,1,8,1,2,7,-1350.8448256626089,3.341305993654707E-8,0.1995999999999968,988.8942847421359
15,1,8,1,2,8,-1157.4134363448734,3.3392398458576266E-8,0.1995999999999968,830.0842111085636
15,1,8,1,2,9,-1840.5552960307389,3.340666559716767E-8,0.1995999999999968,1341.302801226738
15,1,8,1,2,10,-222.52448963607642,3.338787079031941E-8,0.1995999999999968,158.45631932050728
15,1,8,1,2,11,-2104.8614181860316,3.34182812002254E-8,0.1995999999999968,1552.9654897753678
15,1,8,1,2,12,-1390.2712064731134,3.339973313686132E-8,0.1995999999999968,1006.7614028272009
15,1,8,1,3,1,-7.604563096688636,4.9217282783165036E-8,0.299100000000004,5.782438317400525
15,1,8,1,3,2,-62.70998604341272,4.9173445060154585E-8,0.299100000000004,46.45997353645945
15,1,8,1,3,3,-323.48499043321493,4.913132414878567E-8,0.299100000000004,234.6664321487034
15,1,8,1,3,4,-1655.8452047570254,4.910568726725518E-8,0.299100000000004,1186.3645670705532
15,1,8,1,3,5,-1002.7506160279361,4.910984693672079E-8,0.299100000000004,717.9000404475414
15,1,8,1,3,6,-963.194930194999,4.901772173325682E-8,0.299100000000004,656.0992529726267
15,1,8,1,3,7,-1922.361138959729,4.910244640660688E-8,0.299100000000004,1372.8744726741186
15,1,8,1,3,8,-1648.0406857389028,4.9062215783784036E-8,0.299100000000004,1150.9983653063316
15,1,8,1,3,9,-2619.6635849576674,4.9090094642411765E-8,0.299100000000004,1861.672219708899
15,1,8,1,3,10,-316.9035298194249,4.905325354759098E-8,0.299100000000004,219.61388634581922
15,1,8,1,3,11,-2994.8353059284154,4.9112752948917456E-8,0.299100000000004,2157.019668194707
15,1,8,1,3,12,-1979.1409149878566,4.907662685203877E-8,0.299100000000004,1396.8290997026224
15,1,8,1.5,1,1,-3.0681958978066497,1.6332476685179552E-8,0.09989999999999702,2.351142645174248
15,1,8,1.5,1,2,-25.69895679469103,1.6323854578586796E-8,0.09989999999999702,19.182086748768214
15,1,8,1.5,1,3,-134.7706226646949,1.631575052072037E-8,0.09989999999999702,98.60429170977487
15,1,8,1.5,1,4,-696.9500017417668,1.6310823926572557E-8,0.09989999999999702,504.03333407460866
15,1,8,1.5,1,5,-420.9674947567429,1.6311426595325652E-8,0.09989999999999702,303.903518014495
15,1,8,1.5,1,6,-419.02520127424964,1.6292980060316094E-8,0.09989999999999702,288.29333904696165
15,1,8,1.5,1,7,-809.7279333105771,1.6310078009615098E-8,0.09989999999999702,583.4607195922141
15,1,8,1.5,1,8,-704.8580098169734,1.6302046216223306E-8,0.09989999999999702,496.9354976256084
15,1,8,1.5,1,9,-1109.3114294128784,1.6307772395193607E-8,0.09989999999999702,796.0001709066721
15,1,8,1.5,1,10,-135.88005985599108,1.629999765857796E-8,0.09989999999999702,94.9837613208052
15,1,8,1.5,1,11,-1257.7555357984736,1.6312313257344797E-8,0.09989999999999702,914.7224223315369
15,1,8,1.5,1,12,-842.526231741352,1.630513822145981E-8,0.09989999999999702,600.6229937036986
15,1,8,1.5,2,1,-5.666822942895897,3.3651093390316926E-8,0.19959999999999684,4.216441924076425
15,1,8,1.5,2,2,-47.51621651558791,3.362437126267173E-8,0.19959999999999684,34.33008102713759
15,1,8,1.5,2,3,-249.39495803906507,3.35993736850006E-8,0.19959999999999684,176.18971727877613
15,1,8,1.5,2,4,-1290.3327586981334,3.358418962983825E-8,0.19959999999999684,899.755301625997
15,1,8,1.5,2,5,-779.3984746457984,3.3585963689118377E-8,0.19959999999999684,542.4041453246381
15,1,8,1.5,2,6,-777.2124651847521,3.352895886022547E-8,0.19959999999999684,512.3235569482312
15,1,8,1.5,2,7,-1499.310316357074,3.358184087379815E-8,0.19959999999999684,1041.202182979553
15,1,8,1.5,2,8,-1306.209004330346,3.3557002819501605E-8,0.19959999999999684,885.0909804081899
15,1,8,1.5,2,9,-2054.4069141051204,3.3574767077508276E-8,0.19959999999999684,1419.9917974200728
15,1,8,1.5,2,10,-251.87807614019826,3.3550585211036476E-8,0.19959999999999684,169.04231196533823
15,1,8,1.5,2,11,-2328.147780689333,3.3588834606311654E-8,0.19959999999999684,1633.6827155603842
15,1,8,1.5,2,12,-1560.7275900005075,3.3566638007560625E-8,0.19959999999999684,1070.844908637916
15,1,8,1.5,3,1,-8.068474553216452,4.960524914092485E-8,0.29910000000000436,5.873168273491022
15,1,8,1.5,3,2,-67.71021339548463,4.9553581570906596E-8,0.29910000000000436,47.7460579546312
15,1,8,1.5,3,3,-355.61861103145975,4.950547050349491E-8,0.29910000000000436,244.7508654930453
15,1,8,1.5,3,4,-1840.6055791015974,4.947627049383301E-8,0.29910000000000436,1248.9740114089193
15,1,8,1.5,3,5,-1111.7946345080657,4.947952721638698E-8,0.29910000000000436,752.8200455291034
15,1,8,1.5,3,6,-1110.2453173681424,4.936963263441042E-8,0.29910000000000436,708.7420247668618
15,1,8,1.5,3,7,-2138.8973652717073,4.947166132760424E-8,0.29910000000000436,1444.9612227171174
15,1,8,1.5,3,8,-1864.616452010046,4.942374369072645E-8,0.29910000000000436,1226.5257846484783
15,1,8,1.5,3,9,-2931.2234375997186,4.945811806033063E-8,0.29910000000000436,1970.127797055465
15,1,8,1.5,3,10,-359.63418786452877,4.941121164285917E-8,0.29910000000000436,234.11146310034556
15,1,8,1.5,3,11,-3320.5049729760776,4.948530478928969E-8,0.29910000000000436,2268.601802241818
15,1,8,1.5,3,12,-2227.2859420022623,4.944246662241315E-8,0.29910000000000436,1485.0735258709187
