% Model,pp_open.mph
% Version,COMSOL 5.3.1.275
% Date,"Mar 22 2019, 12:11"
% Table,Table: Probe Table 1 {tbl1} - 
% Time (h),IndoorOutdoorPressure (Pa),AirExchangeRate (1/h),IndoorConcentration (ug/m^3),ExitRate (ug/hour),EntryRate (ug/hour),AttenuationGroundwater (1)
9.52196070069958,0.039309148286346574,0.5,1173.7567512119765,176063.51268179648,176121.57764158884,2.2167195142375874E-5
9.592105002506209,0.016174803444264696,0.5,1202.4975964796263,180374.63947194396,180374.6313355458,2.2709985567178093E-5
9.62630500834779,0.005455597442921872,0.5,1217.2394096956739,182585.9114543511,182585.91083360632,2.2988394743504584E-5
9.64386527398512,1.3461883026605337E-4,0.5,1224.9927886976222,183748.91830464333,183748.9179046081,2.3134822583149825E-5
9.644962790587453,-1.9342976285510738E-4,0.5,1225.4829551890627,183822.4432783594,183822.44327829347,2.3144079710963403E-5
9.647157823792119,-8.478796429667035E-4,0.5,1226.4720450893544,183970.80676340318,183970.80676331712,2.3162759346936085E-5
9.649352856996785,-0.0015001139449710432,0.5,1227.4664727375211,184119.97091062818,184119.97137949153,2.3181539789910426E-5
9.653742923406117,-0.0027978437989832905,0.5,1229.4670384440346,184420.05576660516,184420.05576604573,2.3219321834925835E-5
9.662523056224781,-0.0053657043973004415,0.5,1233.497135520918,185024.57032813772,185024.5703241675,2.329543296123352E-5
9.671303189043448,-0.00789553930701406,0.5,1237.5539502987394,185633.09254481093,185633.0249365728,2.3372048669508327E-5
9.688863454680778,-0.012835243057456952,0.5,1245.723301828535,186858.49527428023,186858.49526402255,2.352633243346594E-5
9.706423720318107,-0.017605177043967885,0.5,1253.9421840850985,188091.32761276478,188090.60876590118,2.3681551618910735E-5
9.723983985955437,-0.02219356326020419,0.5,1262.169554197198,189325.43312957973,189323.80485860413,2.3836931103284433E-5
9.759104517230096,-0.030778580356476376,0.5,1278.4936819278396,191774.05228917595,191774.99119322575,2.414522336619202E-5
9.829345579779414,-0.04525180902659923,0.5,1308.848151556275,196327.22273344125,196327.18369833424,2.471848818533114E-5
9.89958664232873,-0.0555011366618324,0.5,1333.693175569883,200053.97633548244,200045.2124540059,2.518770337413238E-5
9.969827704878048,-0.06077277085618338,0.5,1350.2451395554835,202536.7709333225,202519.26007071137,2.5500298479787385E-5
10.040068767427364,-0.06087820382677971,0.5,1356.023838595283,203403.5757892924,203385.46903718516,2.5609433144318198E-5
10.110309829976682,-0.05807318520264193,0.5,1354.9384587806082,203240.76881709124,203241.51685365508,2.558893500777445E-5
10.180550892526,-0.05291730189150681,0.5,1347.9257205585136,202188.85808377704,202200.45342399,2.545649467336014E-5
10.250791955075316,-0.04568110991057921,0.5,1336.2275058801933,200434.125882029,200439.01945638817,2.5235565926987457E-5
10.321033017624634,-0.036635165277063404,0.5,1320.1837024127651,198027.55536191477,198033.7365284359,2.4932567778588154E-5
10.39127408017395,-0.026050024008164516,0.5,1301.1006009472078,195165.0901420812,195160.06269157925,2.4572170418852442E-5
10.461515142723268,-0.014196242121086652,0.5,1279.825062981816,191973.7594472724,191969.72519103752,2.4170367403576157E-5
10.531756205272584,-0.0013443756330350498,0.5,1257.7594536862305,188663.91805293458,188641.6933157109,2.3753643353481784E-5
10.569661545021681,0.0059105749234580965,0.5,1245.9009539711642,186885.14309567463,186885.14312300502,2.3529687515095125E-5
10.607566884770778,0.01333487590002156,0.5,1234.3200213518173,185148.0032027726,185148.72249951982,2.3310973720232014E-5
10.645472224519875,0.020886008089260617,0.5,1222.955701706837,183443.35525602556,183442.43519865736,2.3096350808823414E-5
10.721282904018068,0.03619868927618674,0.5,1201.1068629319252,180166.02943978878,180166.02944838264,2.2683720617552795E-5
10.797093583516263,0.05150846482507917,0.5,1180.868339567506,177130.2509351259,177125.04939302,2.2301502328840608E-5
10.948714942512652,0.08075868437213093,0.5,1145.7647169755637,171864.70754633454,171864.7302486338,2.1638546523562888E-5
11.083293320125291,0.10478142792547665,0.5,1120.586119539314,168087.91793089712,168085.95288249393,2.11630315736345E-5
11.217871697737932,0.13092570210267016,0.5,1096.517250072737,164477.58751091053,164540.96319127124,2.070847459172911E-5
11.352450075350571,0.15882762801502717,0.5,1074.459230938273,161168.88464074096,161239.42948013745,2.0291893886993626E-5
11.62160683057585,0.21641955834186566,0.5,1036.3370941480691,155450.56412221034,155542.06233658706,1.9571931386586094E-5
11.89076358580113,0.2705874654992585,0.5,1007.1008248684756,151065.12373027136,151065.21157000482,1.901978454211716E-5
12.159920341026409,0.3189801503564096,0.5,984.1398006961839,147620.9701044276,147563.44039514943,1.8586149972628684E-5
12.429077096251689,0.37090688290178475,0.5,961.9104692116938,144286.57038175408,144305.6893213071,1.8166333917562382E-5
12.698233851476967,0.4144035096145241,0.5,946.551357044481,141982.70355667215,141797.59407852174,1.7876266630390065E-5
12.940474931179718,0.4345065191316293,0.5,936.1871229636805,140428.06844455207,140429.0708285927,1.768053101555067E-5
13.038832246848264,0.43313191409325796,0.5,935.0643427230949,140259.6514084642,140259.65955403494,1.765932654650769E-5
13.100336384229067,0.4207348172445995,0.5,937.032205368768,140554.8308053152,140558.04620079556,1.7696490971960395E-5
13.161840521609872,0.39887795659118946,0.5,941.266527814831,141189.97917222464,141208.7547290065,1.7776459033367243E-5
13.223344658990676,0.36901709290203155,0.5,948.2607139280013,142239.10708920023,142286.73843383393,1.790854899857737E-5
13.346352933752282,0.2911063994924885,0.5,971.4374515496963,145715.61773245444,145711.57516418354,1.8346257463379182E-5
13.469361208513888,0.19864882316799568,0.5,1007.0218554216606,151053.2783132491,150835.99025874538,1.9018293150364968E-5
13.574885401533281,0.11658158669235769,0.5,1045.8561141561934,156878.41712342904,156803.14505903097,1.9751704558383733E-5
13.669857175250735,0.04697265333316919,0.5,1092.9749035036361,163946.2355255454,163958.62217871886,2.064157496573923E-5
13.729188012181018,0.008011255367852244,0.5,1129.417106954497,169412.5660431745,169412.56248540303,2.132981078161783E-5
13.765359145162513,-0.013348123084030605,0.5,1154.1067425024662,173116.01137536997,173114.7647071587,2.179609135348322E-5
13.801530278144009,-0.03253512401421593,0.5,1180.3034811822188,177045.52217733278,177035.46084833902,2.2290834593774087E-5
13.837701411125504,-0.04925363041428049,0.5,1206.763050399854,181014.4575599781,180948.37826009246,2.2790541567663602E-5
13.873872544107,-0.06320752527580059,0.5,1231.7102946557588,184756.54419836384,184674.9302432571,2.3261687255314933E-5
13.910043677088495,-0.07410069159035287,0.5,1254.0116878348335,188101.75317522505,188035.74944328118,2.368286424453092E-5
13.946214810069993,-0.0816370123495141,0.5,1272.7274099769015,190909.11149653525,190849.75194928667,2.4036323395692626E-5
13.982385943051488,-0.08552037054486011,0.5,1286.5208886322725,192978.13329484087,192886.64112827973,2.4296822628374425E-5
14.018557076032984,-0.08587742559574166,0.5,1293.9518195701278,194092.77293551917,194023.64269340422,2.4437160816860984E-5
14.067003477510239,-0.08444089444259785,0.5,1298.4839793951146,194772.5969092672,194791.3611436509,2.452275373988629E-5
14.115449878987494,-0.08148666423658801,0.5,1301.7576272445822,195263.64408668736,195040.7201721279,2.458457880767111E-5
14.16389628046475,-0.0771367209779885,0.5,1299.2754400337778,194891.31600506665,194728.11538003167,2.453770101274043E-5
14.212342681942005,-0.07151305066707568,0.5,1294.4404140204094,194166.0621030614,194031.65465923815,2.4446388255607294E-5
14.26078908341926,-0.06473763930412592,0.5,1286.4381502221092,192965.7225333164,192762.91408456131,2.4295260057184134E-5
14.309235484896515,-0.05693247288941559,0.5,1275.4306237039207,191314.59355558813,191238.51041044976,2.408737542681961E-5
14.357681886373772,-0.04821953742322072,0.5,1263.2749332734977,189491.23999102466,189357.60782862882,2.3857806939496094E-5
14.406128287851027,-0.03872081890581833,0.5,1248.9922813652288,187348.84220478433,187280.77481121154,2.3588069336986624E-5
14.454574689328282,-0.02855830333748447,0.5,1233.961628810375,185094.24432155627,185020.62237643133,2.330420523315365E-5
14.503021090805538,-0.01785397671849552,0.5,1218.1519452712325,182722.7917906849,182678.81988585126,2.3005628598949403E-5
14.551467492282793,-0.006729825049127849,0.5,1202.2382930074236,180335.74395111357,180300.21875475036,2.2705088444615456E-5
14.599913893760048,0.004692165670342183,0.5,1186.5873794838396,177988.10692257594,177988.82440517272,2.2409510290218896E-5
14.648360295237303,0.01629000943963821,0.5,1171.8208695997846,175773.1304399677,175780.28284890647,2.2130634700507754E-5
14.696806696714559,0.027941720258483863,0.5,1157.8470943381765,173677.06415072648,173679.3981603352,2.186673044370163E-5
14.793699499669069,0.05091879904371854,0.5,1132.0533934034606,169808.00901051913,169808.0117872806,2.1379598845545932E-5
14.890592302623581,0.07264751402383571,0.5,1110.2983844243843,166544.75766365763,166522.4323035179,2.0968740693833172E-5
14.987485105578092,0.09215197719662352,0.5,1092.7769680379226,163916.5452056884,163842.61277676706,2.0637836819748128E-5
15.084377908532602,0.11104611314932868,0.5,1076.514384558502,161477.1576837753,161486.30752198154,2.03307068619138E-5
15.181270711487112,0.13251601651466455,0.5,1060.816098106796,159122.4147160194,159115.8655173867,2.0034234037526153E-5
15.278163514441623,0.15560639028368822,0.5,1045.0085338775023,156751.28008162536,156817.2561349659,1.973569742793087E-5
15.375056317396135,0.17930486351671898,0.5,1031.2835496640555,154692.53244960832,154683.65827889377,1.9476491759404276E-5
15.568841923305158,0.22447662461607512,0.5,1006.8563290968928,151028.4493645339,151028.47077374466,1.9015167073059313E-5
15.762627529214182,0.2599323322952835,0.5,989.8846481116493,148482.69721674742,148407.38523362615,1.8694645326193467E-5
15.916536493290977,0.2757945665306559,0.5,981.0026433354442,147150.39650031662,147133.0163662695,1.8526902620623208E-5
16.041811100397126,0.27792756656066964,0.5,978.2468827296619,146737.03240944925,146707.76393585786,1.8474858205925724E-5
16.15283680331719,0.2739592007209387,0.5,978.0013070659592,146700.1960598939,146700.1880089853,1.847022034237018E-5
16.26386250623725,0.2658354184316792,0.5,979.5133600826055,146927.0040123908,146932.32744106534,1.8498776492740354E-5
16.374888209157312,0.2539734307118014,0.5,982.6289426051333,147394.34139076996,147404.57305243358,1.8557616389241686E-5
16.59693961499743,0.2207036830558366,0.5,993.4524734158899,149017.8710123835,149022.53164279833,1.8762026135438094E-5
16.81899102083755,0.1774876459043311,0.5,1010.8642334703269,151629.6350205491,151576.74170646648,1.909085907505731E-5
17.041042426677674,0.12533349572616215,0.5,1036.2846694612617,155442.70041918926,155450.47243400308,1.9570941310693845E-5
17.06879885240769,0.11472234836367853,0.5,1041.977339969019,156296.60099535287,156296.60696621487,1.9678451267843318E-5
17.12431170386772,0.08787459118675361,0.5,1057.5653906298014,158634.8085944702,158634.7833159701,1.9972842214289427E-5
17.179824555327748,0.05442669219669033,0.5,1080.012105473835,162001.81582107526,161999.50561338337,2.0396763702058657E-5
17.235337406787778,0.015459221140855003,0.5,1111.6862179616955,166752.9326942543,166748.36713241605,2.0994950874788423E-5
17.290850258247808,-0.02794725223338601,0.5,1156.8553223390365,173528.29835085545,173562.22513522266,2.1848000154466675E-5
17.338144865047088,-0.06761925276433534,0.5,1209.933671016896,181490.0506525344,181479.8307884325,2.285042089604049E-5
17.38543947184637,-0.10906071053974967,0.5,1278.3961085445983,191759.41628168974,191503.385209462,2.4143380626437997E-5
17.43273407864565,-0.15160342466215254,0.5,1359.9269369707843,203989.0405456176,204038.9466011428,2.568314581371097E-5
17.480028685444935,-0.1945791942340801,0.5,1461.8429914438323,219276.44871657479,218750.63954626737,2.7607899869704527E-5
17.527323292244215,-0.2373198183580557,0.5,1572.5277783906486,235879.1667585972,236600.70020017194,2.9698257406740124E-5
17.5746178990435,-0.27915709613661555,0.5,1715.6452038117827,257346.78057176736,254454.11731669743,3.2401127396036364E-5
17.617183045162854,-0.3154860169702264,0.5,1824.6240827900797,273693.61241851194,273694.32391387323,3.44592676999919E-5
17.655491676670273,-0.34669106727497095,0.5,1946.2517281276373,291937.7592191456,291999.36739468545,3.6756288565790016E-5
17.693800308177693,-0.3761153501325561,0.5,2066.0935054013207,309914.0258101982,310135.00750300713,3.901958209768394E-5
17.77041757119253,-0.42820117609363834,0.5,2294.4415045972496,344166.2256895874,344163.06248914567,4.3332089483324604E-5
17.847034834207367,-0.46890262002825117,0.5,2497.7799020046004,374666.98530069005,374187.93653445947,4.717227351686691E-5
17.915990370920724,-0.4934522898937312,0.5,2638.1095787028335,395716.43680542504,395677.09267138736,4.9822494974101763E-5
17.978050353962743,-0.5039836115016467,0.5,2723.5858955795097,408537.8843369265,408423.69248953986,5.14367733961857E-5
18.03390433870056,-0.5031892487147643,0.5,2759.0521371294335,413857.820569415,413659.973340102,5.2106577507294765E-5
18.084172924964598,-0.49526692979199743,0.5,2759.1642558572275,413874.6383785841,413660.59542299085,5.210869494578068E-5
18.134441511228633,-0.4813600398711118,0.5,2736.5884896415905,410488.27344623866,409911.92775465857,5.168233623502231E-5
18.18471009749267,-0.4621920429628299,0.5,2686.257973692911,402938.6960539366,402188.5675477732,5.073181018480038E-5
18.28524727002074,-0.4109665842269676,0.5,2513.5565725283855,377033.4858792578,377061.5327237201,4.747022667780643E-5
18.385784442548815,-0.3473782656701896,0.5,2285.8867935834196,342883.01903751295,343730.4845352514,4.317052794322322E-5
18.486321615076886,-0.277214799378282,0.5,2041.8576309657235,306278.64464485855,306751.652118872,3.8561871113269774E-5
18.58685878760496,-0.20626389743702173,0.5,1799.9640984525197,269994.6147678779,270231.7825214714,3.399354711141664E-5
18.65956622073979,-0.15773584611104247,0.5,1644.5062400609909,246675.93600914866,246675.90373705624,3.1057619646187935E-5
18.73227365387462,-0.11401204370888246,0.5,1512.4984866407626,226874.77299611445,226798.90661176396,2.8564563374220762E-5
18.797710343695968,-0.08057753617009794,0.5,1419.6138746666547,212942.08119999824,212862.01318067685,2.681037425690333E-5
18.845602622835862,-0.060618333545288006,0.5,1367.7594165475073,205163.91248212606,205002.75879277458,2.5831067521549174E-5
18.882963322529424,-0.048151064364382434,0.5,1335.5170061769347,200327.55092654022,200327.39318886385,2.522214765650299E-5
18.911288273597066,-0.04071212216837411,0.5,1316.7076750340336,197506.15125510504,197508.36076321782,2.4866920635647322E-5
18.936780729557942,-0.03562024416890652,0.5,1303.4736327192204,195521.04490788304,195516.09690496195,2.4616986739026912E-5
18.95911010285773,-0.03248515483505893,0.5,1294.7548401886872,194213.22602830312,194213.2237792113,2.4452326407803552E-5
18.978844773331556,-0.03079763462934265,0.5,1289.2164930928495,193382.47396392748,193382.2765057349,2.434773095332555E-5
18.996605976758,-0.030185747877781777,0.5,1286.0436622426996,192906.54933640492,192905.79432168946,2.428780988319206E-5
19.014367180184447,-0.0302432360547501,0.5,1284.1906538953458,192628.59808430186,192624.95075663363,2.425281455933656E-5
19.03212838361089,-0.030535699006047343,0.5,1283.1195441704192,192467.93162556284,192464.943175366,2.4232585923150375E-5
19.049889587037335,-0.031045418092946083,0.5,1282.585164274559,192387.77464118385,192386.1216003319,2.4222493795101305E-5
19.085411993890226,-0.032694589534542476,0.5,1283.0485180504534,192457.277707568,192459.39162316066,2.423124454653221E-5
19.120934400743117,-0.03514668010152826,0.5,1285.6797693676215,192851.96540514322,192846.9700500851,2.4280937518569282E-5
19.152904566910717,-0.038003633379247115,0.5,1288.964186435852,193344.62796537782,193344.54648681634,2.4342965970380306E-5
19.18867145483353,-0.04188878668113069,0.5,1294.6202265315844,194193.03397973767,194193.05185519348,2.4449784137266877E-5
19.224438342756343,-0.04645807267065935,0.5,1301.8396389808656,195275.94584712986,195280.7184793085,2.4586127655130585E-5
19.260205230679155,-0.05166650485887033,0.5,1310.7171869114495,196607.57803671743,196617.2104501585,2.4753786190137817E-5
19.331739006524785,-0.06382086187549438,0.5,1333.371842860113,200005.776429017,200010.9451395459,2.5181634787199237E-5
19.40327278237041,-0.07799196581930667,0.5,1362.1727825284183,204325.9173792627,204277.3366669546,2.572556013565997E-5
19.47480655821604,-0.09381992477861373,0.5,1397.6601502530116,209649.02253795177,209700.38218649055,2.6395763228956808E-5
19.617874109907294,-0.12900684009692828,0.5,1485.8800263769444,222882.00395654165,222881.7490494531,2.8061855634777844E-5
19.76094166159855,-0.1665024725368803,0.5,1595.390171915641,239308.52578734618,239320.48227554516,3.013002926932324E-5
19.904009213289804,-0.2034276868049086,0.5,1718.2331212867975,257734.96819301957,257158.1912962731,3.2450001978969996E-5
20.047076764981057,-0.237335161388051,0.5,1841.2215460157324,276183.2319023599,276535.6335823543,3.4772722089763504E-5
20.190144316672313,-0.2718857475976001,0.5,1977.0122116575176,296551.83174862765,295423.39989573124,3.733722123380374E-5
20.333211868363566,-0.3084806755058448,0.5,2113.6083204738197,317041.248071073,321142.27102850477,3.9916931720404675E-5
20.47627942005482,-0.3469274255024396,0.5,2319.4860257453115,347922.9038617967,337944.7356398286,4.380507231129402E-5
20.60504021657695,-0.3829536909269634,0.5,2446.76823921385,367015.2358820775,365763.666560775,4.620888354492252E-5
20.7183122762031,-0.4156461894273821,0.5,2594.342577487527,389151.38662312896,390278.19192816096,4.8995925366954E-5
20.831584335829252,-0.44917466052884913,0.5,2760.80053509565,414120.0802643475,413484.9839729414,5.2139597192901376E-5
20.944856395455403,-0.4834435565988333,0.5,2923.6908680219744,438553.63020329614,437783.6708662489,5.5215891998495465E-5
21.171400514707706,-0.564133869515651,0.5,3316.3681415500355,497455.22123250534,497450.23827066977,6.263186957756767E-5
21.332225598767394,-0.636834462626688,0.5,3676.211433822555,551431.7150733833,551611.6452361502,6.94277550727893E-5
21.473427563763106,-0.7029321860396046,0.5,4017.339919096473,602600.987864471,602751.1355978908,7.587019869995646E-5
21.61462952875882,-0.764145051871672,0.5,4349.702587486345,652455.3881229517,652398.8438636684,8.214709390897794E-5
21.737108538108494,-0.808102388407056,0.5,4592.175573497712,688826.3360246569,688823.8517302342,8.672636128453814E-5
21.85958754745817,-0.8389777353660376,0.5,4777.490177989499,716623.5266984248,716451.6921061265,9.022615372131005E-5
21.982066556807844,-0.8524017178717521,0.5,4880.232536009792,732034.8804014688,731677.9202126538,9.216651308220148E-5
22.10454556615752,-0.8447776098183382,0.5,4878.415527885804,731762.3291828706,731700.1250436796,9.213219764706715E-5
22.227024575507194,-0.8163639285329418,0.5,4767.101641042805,715065.2461564208,715156.0779961039,9.002995913030696E-5
22.47198259420654,-0.7027648837054394,0.5,4246.276116000492,636941.4174000738,636929.5938074486,8.019381459966028E-5
22.716940612905887,-0.5227880152271738,0.5,3401.3498511748567,510202.47767622856,510024.12454468105,6.423680700505508E-5
22.961898631605234,-0.287614626327965,0.5,2316.6694986045986,347500.4247906898,350911.69437965803,4.3751880279224766E-5
23.035956314056303,-0.2467967775,0.5,2149.270927382537,322390.6391073806,322330.8306319682,4.059044432496699E-5
