% Model,pp_open.mph
% Version,COMSOL 5.3.1.275
% Date,"Mar 22 2019, 01:51"
% Table,Table: Probe Table 1 {tbl1} - 
% Time (h),IndoorOutdoorPressure (Pa),AirExchangeRate (1/h),IndoorConcentration (ug/m^3),ExitRate (ug/hour),EntryRate (ug/hour),AttenuationGroundwater (1)
3.049765730225896,-0.299324683,0.4906272349633975,2505.6080118386767,368795.8592251637,368800.7074813182,4.7320112699141036E-5
3.103419801721025,-0.299324683,0.48922935137506063,2508.8545354126964,368221.58311629976,368221.0855564681,4.73814255065224E-5
3.210727944711282,-0.299324683,0.48674020667149975,2515.5803910091636,367330.2358255719,367330.22775692184,4.75084478672904E-5
3.4253442306917967,-0.299324683,0.48252815947259886,2529.3039905129544,366138.1197866746,366138.1199765318,4.776762738463266E-5
3.8545768026528258,-0.299324683,0.47348705243383504,2567.3003489225243,364675.0424771047,364675.042477104,4.8485214474713204E-5
4.0758885744478635,-0.30016148424537986,0.46574658333658037,2609.6324663707505,364628.22149291716,364628.19209348474,4.928468532529265E-5
4.232752853260962,-0.30679241740328483,0.4551501603125023,2699.3553350529382,368583.60404692596,368582.36533249135,5.09791627685603E-5
4.3896171320740605,-0.3191186364826472,0.44144394776767176,2841.409307249365,376296.8825447895,376592.7503063813,5.3661948719888254E-5
4.546481410887159,-0.3360396701736877,0.42694771889964683,3023.9885489747176,387325.50388902257,387784.12659041164,5.7110081969042184E-5
4.860209968513357,-0.37926429615168544,0.4048643049842458,3436.7991791562263,417431.1933118536,417475.3686492114,6.490629169191009E-5
5.142565670376935,-0.4352680693215511,0.4083937534718884,3735.635854766887,457683.1044997246,457334.77277229493,7.055002570845169E-5
5.325204652046862,-0.5060263011229659,0.43125734906620544,3933.5274229818588,508908.78267431364,508739.4464402434,7.428734266541277E-5
5.50784363371679,-0.589353133886099,0.46239639342780897,4134.455835961653,573527.2402005674,571581.5910235775,7.808201250272951E-5
5.690482615386718,-0.6667045088502479,0.49316409158522123,4291.827357782968,634972.5420424914,635037.7233453054,8.105408080432921E-5
5.873121597056646,-0.7195363672547113,0.5149136485669652,4367.9246036598015,674731.1983007651,683643.6939175003,8.24912290868906E-5
6.0061967307834045,-0.7319569546896716,0.5201401075666031,4439.481196572282,692745.6681375055,688002.957335569,8.384262404770906E-5
6.125964351137489,-0.7153168770690633,0.519225963142382,4365.484431088028,680001.8574944265,678791.6840344243,8.244514476701451E-5
6.212250252782211,-0.6868901376016073,0.5177036214946497,4242.491414188084,658905.9507855385,658899.6401127272,8.012233792994591E-5
6.289907564262462,-0.6516325761936517,0.5158668577668347,4089.447207288189,632883.0842481347,632894.5512211405,7.723199391594379E-5
6.367564875742712,-0.6089029168747445,0.5137105048928282,3898.81789103792,600859.1121870846,601116.0580364257,7.363182953025308E-5
6.445222187222962,-0.5603329881653418,0.5113526938933132,3679.385166906198,564439.0550905747,564806.0536021658,6.948769318221637E-5
6.6005368101834625,-0.4521996366568747,0.5065052216004912,3187.5408541743504,484351.8260112594,484304.914671051,6.019887857157684E-5
6.755851433143963,-0.3402871498319016,0.5022694890538353,2684.098155032598,404442.18266956945,403874.13571793766,5.06910205393599E-5
6.911166056104463,-0.23765015585407384,0.4995905444188119,2219.5559632632994,332660.75161641964,332661.48985563277,4.191782506577977E-5
6.983087249013551,-0.1968951136092555,0.49914021098492556,2045.8626914660354,306351.7006393634,306352.05478502996,3.8637509406788225E-5
7.05500844192264,-0.15909098820083284,0.49934012116103726,1890.4053275734577,283186.56759420026,283140.5413527647,3.570159128050879E-5
7.126929634831728,-0.11809025462823276,0.5002240233363513,1729.8642524343234,259595.89685352804,260136.75351501798,3.2669663807204464E-5
7.1988508277408165,-0.07458743844505507,0.5016845317119722,1575.394957972589,237105.38452556415,238127.91455762342,2.9752406044637613E-5
7.270772020649905,-0.029570446958727903,0.5036104870813891,1444.6977259790676,218269.47763970803,218333.34893303734,2.728409986179587E-5
7.342693213558993,0.0159728125233205,0.505890730238091,1333.1439905593934,202327.5560689842,201733.97129266127,2.5177331641416704E-5
7.393199799653671,0.047738203398447504,0.507643941193709,1265.7857297343132,192770.5369647245,192770.59708685614,2.3905225039585585E-5
7.44370638574835,0.0789338063874245,0.5094785556135475,1212.3375070453078,185297.9886016717,185320.34814730613,2.28958189755634E-5
7.544719557937708,0.13824713363396032,0.5132380097012611,1131.41458520554,174205.49095736077,174205.4270328203,2.136753451793526E-5
7.6339275891668565,0.18540827612956132,0.5164547105728783,1080.361242305672,167387.29581273935,167381.3833067684,2.04033573887614E-5
7.723135620396005,0.22570464497712225,0.5193529530125065,1043.631650709017,162603.9538959134,162474.04676766763,1.9709694052144065E-5
7.812343651625153,0.2572510402422562,0.521720614559622,1016.2839812930729,159064.89098619643,158978.76256549972,1.919321470154058E-5
7.9015516828543015,0.2781622619905768,0.5233455727537015,998.3171537884372,156739.45879177641,156645.94178519724,1.8853898935328014E-5
7.990759714083451,0.28655311028769714,0.5240157051342214,988.7505706511561,155436.24824448882,155364.24670116394,1.8673227501463288E-5
8.079967745312599,0.28569497192456916,0.5219040612929612,987.4445731339911,154605.3999060973,154813.95394790015,1.8648562849448664E-5
8.169175776541747,0.2825790110377477,0.515138392135058,996.9122388226494,154064.33034205812,154521.3565670148,1.8827366159969825E-5
8.24946300464798,0.27808951943599153,0.5058709287229559,1017.691830700478,154446.2134650648,154458.7618437971,1.9219802895825986E-5
8.329750232754215,0.2721770904117828,0.49434345451735046,1042.8758249311818,154661.6513787336,154532.00357407687,1.9695419767890867E-5
8.410037460860448,0.2650090260870007,0.48128021386325603,1071.804152645433,154751.43954141598,154745.79150283872,2.0241750926303603E-5
8.490324688966682,0.2567526285835242,0.4674054511056866,1105.8358503650343,155062.1113466128,155062.11126481887,2.0884462700781405E-5
8.570611917072915,0.24757520002323258,0.45344341058965665,1142.8332539783564,155463.06252576635,155477.27192668,2.1583183849614772E-5
8.731186373285382,0.22712645821971955,0.4281544736622712,1219.1214324237853,156591.68856893995,156591.68882448212,2.302393802368879E-5
8.891760829497848,0.20500121765149448,0.41120735784121354,1281.1805691577165,158049.263028254,157988.95731360235,2.4195967060308146E-5
9.052335285710315,0.18125418147014732,0.4082150163045569,1305.687399070128,159900.36087002006,159701.78725078533,2.4658795223322766E-5
9.132876188662628,0.16372750863877727,0.4123393836801836,1302.4164551537688,161111.27952391034,161111.29347309185,2.4597021221155077E-5
9.213417091614941,0.14192747497505578,0.41938511276710627,1295.6218056564367,163009.34912062396,163052.5768804867,2.446869964074595E-5
9.293957994567254,0.116990472099654,0.42871130503787447,1286.6389051710112,165478.99324450988,165557.0832342319,2.4299051451034272E-5
9.374498897519569,0.09005289163324244,0.4396770619650382,1278.6079906426494,168652.38141923436,168660.13151028668,2.414738216407331E-5
9.455039800471882,0.06225112519649348,0.4516414850211464,1272.6224342241064,172430.72581926055,172427.52679712113,2.4034340857151292E-5
9.535580703424195,0.03472156441007765,0.4639636756787492,1270.6997531629067,176867.55844846249,176840.8794427632,2.3998029716673376E-5
9.616121606376508,0.00860060089466605,0.4760027354103959,1272.73917929784,181748.1992429263,181787.7649026431,2.4036545667329116E-5
9.641774705111295,7.609976691098086E-4,0.47967384208068076,1275.0454161049925,183481.7800711326,183481.77981138232,2.408010051912945E-5
9.648187979794992,-0.0011542585069525269,0.4805745447820425,1275.6529933934003,183913.90697996496,183913.906976032,2.4091575029757233E-5
9.65460125447869,-0.0030505093431297536,0.48146777074043073,1276.3173901608277,184351.7065793935,184351.69303045393,2.4104122614919423E-5
9.661014529162387,-0.004927181095543298,0.48235319637760005,1277.0221603332493,184792.71626453125,184792.65872945506,2.4117432679314333E-5
9.67384107852978,-0.008619492373570792,0.48409935237530255,1278.5303209863355,185680.71011450177,185680.72447589258,2.4145915319749408E-5
9.699494177264567,-0.015743921193857757,0.487483823073304,1281.9106524441918,187473.21170756646,187473.21170604916,2.420975518009087E-5
9.750800374734139,-0.02882348526279324,0.4937489177528146,1289.872843924405,191061.99621792603,191061.99556304497,2.436012658551248E-5
9.802106572203712,-0.04009919384847355,0.4992041567591427,1298.740851947826,194501.0495535796,194493.25508724642,2.452760495287978E-5
9.853412769673284,-0.04927729008561088,0.5036838680308559,1307.4955297198608,197569.32175270567,197559.71749441436,2.4692943001313517E-5
9.904718967142857,-0.056064017108919006,0.5070223795065221,1315.9766181732537,200168.87889634466,200166.72568653402,2.4853114129251216E-5
9.95602516461243,-0.060165618053110714,0.509054019124709,1322.8195979829065,202015.98987903912,201982.92683505293,2.4982348460503656E-5
10.007331362082002,-0.0613063937227757,0.5096285691662583,1327.9238361883695,203024.37737953427,203039.67096791288,2.507874547311878E-5
10.058637559551576,-0.060380484585695164,0.5095604914899096,1329.683478531592,203266.25005397116,203282.35232435845,2.511197751643842E-5
10.109943757021147,-0.05809413305859077,0.5093927836383483,1328.7203600356997,203052.16886266004,203116.54640150708,2.5093788368114773E-5
10.16124995449072,-0.05455277624439239,0.5091337221339592,1325.3534085337296,202434.6342089123,202418.7051334662,2.5030201197347048E-5
10.263862349429868,-0.044126795166434,0.5083746442562372,1311.0478285028091,199951.0420254084,199951.17812830475,2.4760030581635704E-5
10.366474744369015,-0.029946038175260363,0.5073494700358224,1288.4221932280043,196104.09507498596,196116.91724266234,2.433273005975249E-5
10.469087139308161,-0.012854002094311784,0.5061244116517932,1261.7830247416143,191585.75730887085,191536.3292272957,2.3829631231431635E-5
10.571699534247308,0.006305816252971434,0.5047656812832286,1233.6153368188693,186806.00577924488,186727.03739201944,2.329766527319685E-5
10.63524516630993,0.01883859530089018,0.5038862121121989,1216.1870711399072,183845.96894895515,183825.5778427428,2.2968520613624233E-5
10.698790798372551,0.031640566986166414,0.5029965969012439,1199.7738226708323,181044.6449563875,181047.1805899863,2.2658545244912953E-5
10.762336430435171,0.044511403569161105,0.5021125608265621,1184.6488126122763,178448.11469426885,178425.32256684173,2.2372899135399878E-5
10.88942769456041,0.06965836046974822,0.5004241267908116,1157.0846697705763,173709.92564789255,173709.92671053048,2.1852331536812374E-5
11.01651895868565,0.0927307853011282,0.498946035870365,1135.118017479098,169908.7905198671,169865.87245853146,2.1437476357093817E-5
11.130901096398365,0.11377453807204185,0.49782320347691233,1116.6198905712872,166763.78729707125,166763.6933956326,2.1088126640033213E-5
11.359665371823796,0.16035636342682344,0.4958649222398766,1082.4203035448402,161020.27789443778,161020.1648757292,2.0442244161724888E-5
11.528023729689806,0.19642864906156626,0.49439296587854825,1060.6859923231914,157318.70808314806,157333.3073859789,2.003177690124869E-5
11.696382087555817,0.23210940294165797,0.4926366492964514,1042.4542238160893,154065.34675970738,154113.25907892874,1.9687457543877375E-5
12.033098803287837,0.29568004299070383,0.48715494640296036,1017.9193898642261,148765.33974355238,149089.36208488647,1.9224100505517287E-5
12.282396984805292,0.34273961720214846,0.469861092672595,1034.9422142686756,145883.72389478245,145979.57256742372,1.9545588130664653E-5
12.490054714857585,0.38201263421259224,0.44726852923262495,1069.8235029064435,143549.51540503796,143624.2442618288,2.020434500789032E-5
12.697712444909879,0.4143366186531548,0.42516012073077347,1112.859139082486,141942.99777859633,141766.54658317356,2.1017102288481534E-5
12.905370174962172,0.4331350162753579,0.4109647066054944,1147.338588326418,141454.69989861854,140566.9936849267,2.166827015525008E-5
13.006315201838794,0.4353675830304802,0.4091568740417709,1142.3842551179628,140224.31123358078,140224.24568138542,2.15747042005335E-5
13.107260228715417,0.4187198327799424,0.4143749253896444,1131.1128585182278,140611.44190672744,140630.3697796977,2.1361836204080704E-5
13.18462380365751,0.388672223141058,0.4237930129760731,1114.1062739381043,141645.13638233265,141630.4638739424,2.1040655279069065E-5
13.250265928805092,0.3538002639127745,0.4347232390496084,1096.2602161865802,142970.93760655622,142954.0497358563,2.07036203318437E-5
13.315908053952674,0.31219512694374746,0.4477639044712126,1077.405045679275,144726.92698510122,144684.9389655038,2.0347527603391552E-5
13.381550179100255,0.26562661518390673,0.4623602842762885,1059.0080696487448,146892.98164010316,146914.9519416702,2.000008818949486E-5
13.51283442939542,0.1646786790915037,0.49400128717846675,1032.453284788288,153009.97549111518,153049.1622362061,1.9498583003383904E-5
13.623462917369725,0.08011162041680914,0.5205078870410474,1026.6419709498805,160312.57291403363,160289.88450324762,1.938883238618272E-5
13.671294013900532,0.04597963286986084,0.5312061772571203,1030.0852402004073,164156.29280875225,164156.24397631508,1.9453860869576195E-5
13.719125110431337,0.014299754919277652,0.5411358811121603,1038.2785724962184,168554.93705028514,168522.59254227878,1.960859752662208E-5
13.73500978533181,0.004439018094197444,0.5442266189179772,1041.668455797785,170071.11051970167,170071.1096243293,1.9672617780033287E-5
13.743419205520564,-6.326838131915924E-4,0.5458162872260424,1043.7600708389161,170910.37398602645,170910.3739221326,1.9712119353703987E-5
13.74653883351628,-0.002486932281922982,0.5463974806951865,1044.5877375833475,171228.03245418766,171228.0324460675,1.9727750403508574E-5
13.749658461511993,-0.004326167733830433,0.5469739685019142,1045.4409988489426,171548.70359250336,171548.69687273464,1.9743864823265776E-5
13.755897717503426,-0.007958839706443399,0.5481125889519934,1047.213043806604,172197.19578754052,172197.1957602774,1.9777331098400708E-5
13.76213697349486,-0.011529179969556047,0.5492316722240229,1049.0591948924189,172852.96076182512,172852.84610261366,1.9812196918204778E-5
13.768376229486291,-0.01503566876169482,0.5503307419657456,1050.9750860950855,173515.16967546652,173514.9297806285,1.9848379827582906E-5
13.780854741469156,-0.0218510128871649,0.5524669354492454,1054.9947046535165,174854.90741853305,174854.95254979757,1.9924293059937612E-5
13.805811765434887,-0.03464861398164265,0.5564782005532752,1063.7080448757472,177579.10161794946,177579.10025594718,2.0088850420607664E-5
13.855725813366346,-0.05657104097490828,0.563349540403966,1082.2439099366845,182904.48278034673,182904.47156470097,2.0438912848375835E-5
13.905639861297807,-0.07294800281233399,0.5684827161486641,1100.7596921993343,187728.85789453352,187725.22597008434,2.0788595998829362E-5
13.955553909229266,-0.0830013816200102,0.5716338354319668,1116.951472978128,191546.17634696164,191516.73492951485,2.1094388799471813E-5
14.005467957160727,-0.08598928783887458,0.5725737188663039,1127.8727742352899,193737.09262558655,193738.56772937893,2.1300645007094216E-5
14.055382005092186,-0.0849284584001684,0.5725737188663039,1134.1097651110301,194808.4337436639,194807.4980829761,2.14184348248746E-5
14.105296053023647,-0.08222551980866166,0.5725737188663039,1135.8426563155874,195106.0961320791,195218.83493421375,2.1451161654732882E-5
14.155210100955106,-0.07801388372659568,0.5725737188663039,1135.5114049142312,195049.19637805285,195051.92242614442,2.144490574655816E-5
14.205124148886567,-0.07242696181621121,0.5725737188663039,1131.4925343585392,194358.86648013841,194371.54007585577,2.1369006640744295E-5
14.255038196818028,-0.06559816573974951,0.5725737188663039,1124.6972568117276,193191.6272794264,193193.02844079564,2.1240673199193273E-5
14.304952244749487,-0.05766090715945195,0.5725737188663039,1115.6253396901116,191633.32488235523,191637.1517967719,2.1069343869719623E-5
14.354866292680947,-0.04874859773755908,0.5725737188663039,1104.5860856515635,189737.08886084685,189741.61429178494,2.0860860043538364E-5
14.404780340612406,-0.038994649136312606,0.5725737188663039,1092.0870402996397,187590.10139701795,187590.13018465886,2.0624807064824152E-5
14.454694388543867,-0.02853247301795294,0.5725737188663039,1078.4935123636385,185255.11234416917,185255.7485114623,2.0368084037570396E-5
14.504608436475326,-0.017495481044721914,0.5725737188663039,1064.167008298965,182794.21843097018,182797.7939463395,2.0097518257240065E-5
14.554522484406787,-0.00601708487885981,0.5725737188663039,1049.842592489311,180333.68322175395,180315.1523064275,1.982699191502711E-5
14.604436532338246,0.005769303817391422,0.5725737188663039,1035.9270097408423,177943.37413240923,177912.41482783304,1.9564186663439277E-5
14.654350580269707,0.017730273381791548,0.5725737188663039,1022.5828215457469,175651.2146943739,175635.48095247665,1.931217258690099E-5
14.704264628201168,0.029732412152099055,0.5725737188663039,1009.8397796335533,173462.31542517376,173472.40847959276,1.9071511567074354E-5
14.804092724064084,0.0533265506614706,0.5725737188663039,986.7552100568184,169497.03006988,169497.028486078,1.863554375853408E-5
14.903920819927002,0.0754844260475791,0.5725737188663039,967.5304206553342,166194.74732127125,166166.70075300275,1.8272470525691123E-5
15.00374891578992,0.09514386495624635,0.5725721340277145,952.2511885597484,163569.74854922478,163485.42567399386,1.7983911828040374E-5
15.103577011652838,0.1151232895337735,0.571417022876954,939.2494940999264,161010.94489717955,161044.89866416415,1.7738365978804725E-5
15.208950755601858,0.1389913318057559,0.5680942918409748,929.8068544276028,158465.38995448005,158465.35391572936,1.7560035301635538E-5
15.314324499550878,0.16443388053062818,0.5629530143318058,923.6934444059297,155998.8026540539,156012.62176422146,1.7444579392397227E-5
15.419698243499898,0.19014878172381333,0.5563410438426901,921.2736806981683,153762.70835532487,153768.88794744445,1.7398880507808916E-5
15.630445731397936,0.23718702557681387,0.5400964378975925,926.229614148137,150075.9945830011,150076.05526762875,1.7492476684175654E-5
15.815222195793893,0.2668209103761672,0.5243539698148144,940.0349699477665,147873.32047705833,147875.61706772525,1.7753200224810735E-5
15.957093647810694,0.27759404697646006,0.5125499252255837,955.5577804573801,146931.3206766465,146924.07704533718,1.8046359066597523E-5
16.07721035807028,0.2771389251651301,0.5024178925556824,973.1977247895667,146685.58497862774,146685.5876934272,1.837950142161143E-5
16.183832637685857,0.27209143937415475,0.49092113161145695,996.285537372253,146729.28702447447,146736.21906290573,1.8815530476526386E-5
16.290454917301435,0.2633190388169173,0.4777053402706816,1025.1666294886106,146918.2720722014,147010.8632736718,1.9360969558522868E-5
16.397077196917014,0.25119123593568315,0.4636463917156384,1059.6773910420115,147394.67962178105,147513.50371020683,2.001272877956788E-5
16.610321756148174,0.21834747297028498,0.4365025156918742,1138.989968499754,149151.59597938537,149148.6070017502,2.1510600787490472E-5
16.823566315379335,0.17651625001608262,0.4164964889984194,1215.8364989594268,151917.4899038195,151647.79615600372,2.2961899819385414E-5
17.036810874610495,0.12677400136730063,0.41084017311934795,1263.5087272446376,155730.04327169817,155328.52737214818,2.38622222977686E-5
17.12140722761403,0.08945231246165564,0.41553864082739256,1271.4779844913428,158504.47005524556,158504.74614652834,2.401272714499959E-5
17.206003580617566,0.03667189524361664,0.42440240309186594,1287.2495530230808,163893.54110457771,164036.11057001833,2.4310583951346726E-5
17.26259792783386,-0.005368672770775795,0.43219529184487454,1309.2500107334513,169755.50714605473,169792.26998180652,2.4726077569410097E-5
17.29133857157295,-0.028345558054853448,0.4366178612925941,1325.8218611552923,173663.25164177714,173663.2221589566,2.503904824394884E-5
17.32007921531204,-0.05222010287692755,0.4413054059699951,1346.3877899912827,178250.46307654429,178232.6962270069,2.5427449807834103E-5
17.37756050279022,-0.10206235014069281,0.45132943219868943,1401.1926368242712,189719.8431536648,189719.83494912277,2.6462476642176434E-5
17.429293661520582,-0.1484860172441514,0.4608911311416254,1468.0935911664446,202989.39475634205,202988.59691875015,2.7725946699820692E-5
17.481026820250943,-0.19548599722461157,0.4707437453154212,1552.6427109587175,219269.0534680187,219201.03670856854,2.9322714373886202E-5
17.532759978981304,-0.24218775107228369,0.4806744230275861,1653.3115256008048,238411.3690959075,238275.3138028616,3.1223913456761426E-5
17.584493137711664,-0.28771673977737783,0.49047031258562995,1767.2207097809876,260030.78818022393,259706.67655139556,3.337516593017525E-5
17.687959455172386,-0.3717582657206729,0.5088063204693922,2010.0482394027567,306817.57459694904,306817.11834440276,3.7961129103131436E-5
17.781079140887037,-0.43461140693581096,0.5227124238986199,2224.7251408031493,348867.44125722384,348922.05007493554,4.201544850192454E-5
17.87419882660169,-0.48006395840874433,0.5328715441868832,2405.9995296635693,384626.6054054223,384048.9983214451,4.543893871660034E-5
17.96731851231634,-0.5030156086343784,0.5380423302635778,2527.8080315422144,408020.3171249882,407841.38510585367,4.773937518127354E-5
18.060438198030987,-0.49979750940022516,0.538430406458109,2570.7690441633686,415254.0664076421,414576.1445340348,4.855072314523956E-5
18.153557883745638,-0.47465145997389774,0.5383577038963027,2521.1155628944252,407178.5957091232,408056.0479219411,4.7612983355755525E-5
18.24667756946029,-0.43239578112653165,0.5382236501499735,2401.874503179702,387823.69869105995,388222.11793837463,4.5361034783829817E-5
18.339797255174943,-0.377629345915497,0.5380300957952929,2232.8713573168243,360405.59708272107,360681.68630327133,4.21692953453563E-5
18.432916940889594,-0.3149510273981706,0.5377788914084322,2024.0281001451597,326543.87636267376,327209.46402928716,3.8225148288384346E-5
18.526036626604245,-0.2489596986319229,0.5374718875655624,1812.9511011074605,292323.0751128875,292308.6208972853,3.4238815495917403E-5
18.6191563123189,-0.184254232674124,0.5371109348428551,1610.190548989348,259455.28531283967,259358.0800338942,3.040954446396203E-5
18.71227599803355,-0.1254335025821513,0.5366978838164814,1439.430721834514,231761.8266927042,231676.43661070688,2.7184628903637405E-5
18.758537845609876,-0.09982242511970707,0.5364738823558075,1370.8592106458593,220629.0488695206,220581.33430555422,2.5889609242913848E-5
18.804799693186197,-0.07736270019278862,0.5362377061568607,1312.1571326652506,211088.43928133327,211166.30913216996,2.4780980545770688E-5
18.83273436548176,-0.06556363250971858,0.5360892939381131,1286.1592323750656,206848.85843278037,206848.6440612469,2.4289992503802462E-5
18.860669037777317,-0.055243372642518274,0.5359365752534223,1262.192307989168,202936.50685647826,202929.63546251165,2.383736082413273E-5
18.88860371007288,-0.04652607371755252,0.5357796000617268,1242.3428361752735,199686.58437166183,199645.28617823345,2.3462490038752923E-5
18.916538382368437,-0.03953588886119086,0.5356184183219654,1225.9073552065754,196985.5675815029,196975.54287751837,2.315209479415412E-5
18.972407726959553,-0.031233473859744842,0.5352836350340001,1205.068119391675,193515.97302346872,193528.73770675238,2.2758531641950828E-5
19.02827707155067,-0.030453644894846272,0.5348663098543377,1198.8598482077603,192368.92291302487,192392.32007383113,2.264128421509809E-5
19.057325736602042,-0.031322025991260806,0.5344748909826345,1199.3113459875042,192300.54027027238,192300.61574532057,2.2649811057972136E-5
19.086374401653416,-0.03275064077006433,0.5339484210771802,1201.0430076712178,192388.50527755028,192390.44373187257,2.2682514667492435E-5
19.11542306670479,-0.03471538922392956,0.5332924984341809,1204.2167090029068,192659.92122010412,192663.32377748098,2.274245217726226E-5
19.173520396807536,-0.040156887127536074,0.5316146881203714,1214.5930686940576,193708.65462208685,193710.33599911482,2.2938416792506198E-5
19.231617726910283,-0.047453719643462164,0.5294862464108541,1229.9803351076478,195377.30123859382,195365.10927134976,2.322901579178401E-5
19.28971505701303,-0.056413086713089644,0.5269519596752773,1251.0850975734297,197778.52316605631,197798.3419355983,2.3627593595514992E-5
19.40590971721852,-0.07854822427897529,0.5208449966045381,1307.9346970820616,204369.37285819915,204369.22233070224,2.470123697585979E-5
19.52210437742401,-0.105019899356248,0.5136520898653393,1385.5157634301554,213501.92022818114,213504.19334984603,2.616640821795578E-5
19.6382990376295,-0.13428571147596255,0.5057315304148666,1482.9117558451492,224986.56952612931,224784.0688284278,2.800579782548667E-5
19.75449369783499,-0.16480326016917352,0.4974416092103057,1597.8318189205838,238448.4093753855,238386.85255753863,3.017614143487328E-5
19.870688358040482,-0.1950301449669356,0.4891406172088422,1726.7619746219311,253388.82541179916,252673.93686575597,3.261107517920965E-5
19.986883018245972,-0.22342396540030343,0.48118684536766193,1857.354623587254,268120.38361589756,268454.68171920144,3.5077406240381364E-5
20.103077678451463,-0.25060350403614584,0.47252600097799535,2004.081893366073,284094.24081140396,283010.53784859035,3.784845059734602E-5
20.219272338656953,-0.27917686115454937,0.4616851876589087,2157.822921103945,298870.46407937084,301480.6414541472,4.075195454715151E-5
20.335466998862444,-0.3090728408295868,0.4495433617787937,2373.133033463642,320047.8605434656,317127.2789487053,4.4818232565894355E-5
20.451661659067934,-0.34018830711695436,0.43700351117498265,2563.75491378072,336110.9697342869,342062.3705455527,4.841825651892563E-5
20.56785631927342,-0.37242012407234737,0.4249686236848079,2832.2977762765922,361091.3063549416,361090.0287272032,5.348987125587308E-5
20.66048135577094,-0.3988446106167906,0.41633975183053434,3032.826424771353,378805.8603103175,378812.08812881995,5.727699126879768E-5
20.753106392268457,-0.4258607049580887,0.4090629817775049,3236.963211855166,397236.54700366897,397276.04619281535,6.113225343478909E-5
20.93835646526349,-0.48145874088973295,0.4003953993400419,3638.3410641175233,437032.5069907827,436736.9839436737,6.871254736514583E-5
21.087923077685144,-0.5305986045540348,0.40240601069663706,3919.0851694840376,473119.02858972765,473118.2722447564,7.401459087825474E-5
21.2374896901068,-0.5930908990022791,0.4170915083557523,4146.034628647941,518782.75108738523,519331.9409574249,7.83006858835003E-5
